time_ms,head_deg,seg2_deg,seg3_deg,seg4_deg,seg5_deg,seg6_deg,seg7_deg,tail_deg
344.833333333333,0.630260906531812,0.0819503586760388,-2.69382985095303,-10.5143878594014,-22.9074211509926,-37.746518491149,-52.397626859799,-61.1852367787201
345,0.648383206707507,0.110833844289523,-2.57617652793148,-10.3081622936886,-22.6722687640533,-37.5205072798296,-52.3641723377812,-61.2934670183635
345.166666666667,0.665461634347695,0.137234431973297,-2.45682072692448,-10.097086144155,-22.4324878457649,-37.2879514630389,-52.322271836337,-61.3940231318711
345.333333333333,0.68154076723747,0.161252839481666,-2.33569893704687,-9.88115532669664,-22.1880571295511,-37.0488591260321,-52.2717249669284,-61.4866409714779
345.5,0.696701092488216,0.18304407083383,-2.21274551467419,-9.66038762306632,-21.9389413969277,-36.8032024084133,-52.2123242366167,-61.5710463170027
345.666666666667,0.711060370622043,0.202818686682269,-2.0878917257887,-9.43482108624543,-21.6850901812909,-36.5509148219623,-52.1438525735829,-61.6469536988208
345.833333333333,0.724774871338601,0.220843958266674,-1.96106483559573,-9.20451246011898,-21.426436490483,-36.291888459984,-52.0660809082573,-61.7140657327297
346,0.738040434022015,0.237444849891359,-1.8321872904904,-8.96953565408974,-21.1628955717494,-36.0259712409934,-51.9787659517531,-61.7720730622601
346.166666666667,0.751093305289978,0.253004772807161,-1.70117603854555,-8.7299803137335,-20.8943637448535,-35.752964362338,-51.8816483390638,-61.820654996108
346.333333333333,0.764210705552851,0.267966052110923,-1.56794203480991,-8.48595052840094,-20.6207173307929,-35.4726201693013,-51.77445132805,-61.859480916996
346.5,0.777663404186702,0.282674593454332,-1.43260206914918,-8.2376440393176,-20.3417314574719,-35.1843992234967,-51.6566288913602,-61.8883155188167
346.666666666667,0.791718645068587,0.297379619995736,-1.295467731836,-7.98532412273654,-20.0570804798309,-34.8875122427552,-51.5273939057155,-61.9070059365023
346.833333333333,0.806689160353638,0.312388922737042,-1.15682769996184,-7.72922537790805,-19.7664188900731,-34.5811820674162,-51.3859833095621,-61.9153721536725
347,0.822932700463112,0.328068385350219,-1.01694785295308,-7.46955389933667,-19.4693818144123,-34.2646432244192,-51.2316580648244,-61.9132079695907
347.166666666667,0.840851128589223,0.344841054901108,-0.876071749723382,-7.2064878138013,-19.1655857633691,-33.9371424127119,-51.0637038425484,-61.9002822422986
347.333333333333,0.860510908491118,0.362764943965888,-0.734460600888125,-6.94032248985897,-18.8550163473604,-33.5982973269643,-50.8818550094455,-61.8765076704772
347.5,0.881629518757783,0.38151769198533,-0.592381031034476,-6.67145079323029,-18.5380238821341,-33.2481321142631,-50.6863068498927,-61.8419228025763
347.666666666667,0.903947310487212,0.400810174436899,-0.450059663407072,-6.40020861752903,-18.2149339762998,-32.8867345735662,-50.4772957919091,-61.796515461952
347.833333333333,0.927227685586478,0.420386594149149,-0.307683290928107,-6.12687487383672,-17.8860471658264,-32.5142520741739,-50.255095233869,-61.7402230656467
348,0.951257328620605,0.440024582129562,-0.165399075356045,-5.85167150165947,-17.5516384904528,-32.130887172169,-50.0200112676324,-61.6729330758085
348.166666666667,0.975846485939679,0.459535311235975,-0.0233147610758691,-5.57476350676638,-17.2119570283013,-31.7368931105316,-49.7723784568827,-61.5944835412204
348.333333333333,1.00082928605628,0.478763625737823,0.118501109378126,-5.29625903054732,-16.8672254054698,-31.3325693692707,-49.5125558112988,-61.5046636971631
348.5,1.02606409548363,0.497588189465338,0.260018990340037,-5.01620945446601,-16.517639297929,-30.9182574118862,-49.2409230780245,-61.4032146042712
348.666666666667,1.05143390448273,0.51592165485867,0.401248150207436,-4.73460954195748,-16.1633669436025,-30.4943367559715,-48.9578774539205,-61.2898298212671
348.833333333333,1.07684673741039,0.533710854833129,0.542236521816241,-4.45139761876502,-15.8045486830296,-30.061221480612,-48.6638308071589,-61.1641561226229
349,1.10223608261401,0.550937018997802,0.683070596377723,-4.16645579126908,-15.4412965474612,-29.6193572729236,-48.3592074864182,-61.0257942904721
349.166666666667,1.12756133708965,0.567616015429905,0.823875370769073,-3.87961020086724,-15.0736939135816,-29.1692191118792,-48.0444427915714,-60.8743000305758
349.333333333333,1.15280826141111,0.583798618939939,0.964814357420722,-3.59063131095852,-14.7017952442258,-28.7113096906579,-47.7199821826294,-60.7091850848048
349.5,1.17798944075696,0.599570806588099,1.1060896655531,-3.29923422160113,-14.3256259344434,-28.2461586904756,-47.3862813152186,-60.5299186371356
349.666666666667,1.20314474821314,0.615054081150248,1.24794216209324,-3.00507900548484,-13.9451822819609,-27.7743230410037,-47.0438070129649,-60.3359291358102
349.833333333333,1.22840660519273,0.630589358672851,1.39050727429004,-2.7079435725118,-13.5602873142844,-27.2958035846351,-46.6917447180976,-60.125874379579
350,1.25397760578195,0.646694037947926,1.53379709033945,-2.40774630702341,-13.1706022509218,-26.8100414423079,-46.328044057979,-59.8977566797823
350.166666666667,1.28005475007858,0.663857688563548,1.67783267687081,-2.10438756743413,-12.7757731709308,-26.3164967388973,-45.9507316148361,-59.6497084074174
350.333333333333,1.30682979319344,0.682542946834732,1.82264091707253,-1.79775268814907,-12.3754275721793,-25.8146455276683,-45.5579090924676,-59.3799897784405
350.5,1.33448947979268,0.703186229355425,1.96825241358502,-1.48771419398654,-11.9691720563399,-25.3039789051282,-45.1477558298745,-59.0869898142918
350.666666666667,1.36334575405987,0.726438405880755,2.11484291284822,-1.17414329507277,-11.5565587715446,-24.7837075388631,-44.718359811566,-58.769169672835
350.833333333333,1.39380476403285,0.753118539162307,2.26270872663658,-0.856934960038619,-11.1371299877454,-24.2528107347418,-44.2677621452247,-58.4250881174962
351,1.42622144283243,0.783950909180488,2.41211260441351,-0.536009747435941,-10.7104726418135,-23.7103603230459,-43.7941640081553,-58.0534805226571
351.166666666667,1.46089975583397,0.819565550579314,2.56328509569485,-0.211312769494992,-10.2762184640252,-23.1555258996256,-43.295944274933,-57.6532701108357
351.333333333333,1.49809296310093,0.860498785886964,2.71642657121156,0.117187872354473,-9.83404449258713,-22.5875809699479,-42.7716797785422,-57.2235808812391
351.5,1.53800390064029,0.907193746267315,2.87170983782967,0.449503146362252,-9.3836738727899,-22.0059097399786,-42.2201670376616,-56.7637513346372
351.666666666667,1.58078528431144,0.960000872138443,3.02928327462471,0.785625599719231,-8.92487684432252,-21.4100142613851,-41.6404440069832,-56.2733479286734
351.833333333333,1.62654004049415,1.01917838640593,3.18927440328095,1.12553225795921,-8.45747182781296,-20.7995216095196,-41.0318102385546,-55.7521771202838
352,1.67532166787631,1.0848927333015,3.35179378601458,1.46918783283511,-7.98132652900796,-20.1741907560707,-40.3938438393056,-55.2002949216218
352.166666666667,1.72713463493533,1.15721897589413,3.51693911980566,1.81654813164169,-7.49635898549899,-19.5339187985855,-39.726413808408,-54.6180131453849
352.333333333333,1.78193481783087,1.2361411452485,3.68479936862975,2.16756353340877,-7.00253848596763,-18.8787462289617,-39.0296867327238,-54.0059019407467
352.5,1.83962998347026,1.32155253393395,3.85545874781823,2.52218236988768,-6.4998862950742,-18.2088609623472,-38.3041273576182,-53.3647887766933
352.666666666667,1.90008032241586,1.41325592612154,4.02900034920454,2.88035402440434,-5.98847611790999,-17.5246009029781,-37.5504931449528,-52.6957546383469
352.833333333333,1.96309903603911,1.51096375583084,4.20550917502365,3.24203154222093,-5.4684342359577,-16.8264548870439,-36.7698234768071,-52.0001287780174
353,2.0284529818491,1.61429818398528,4.38507433516214,3.60717353466319,-4.93993924132599,-16.1150619044767,-35.9634245725423,-51.2794838391732
353.166666666667,2.09587714266336,1.72286144409487,4.56770010013195,3.97567568335238,-4.40311644946755,-15.3908799460149,-35.1324126723534,-50.5339124089746
353.333333333333,2.16510723954365,1.83628373007341,4.7532936271527,4.34736901003305,-3.85802922346864,-14.654137405403,-34.2775330132876,-49.7619095718804
353.5,2.23588045942821,1.95417423446776,4.941746393905,4.72208417058964,-3.30478361426343,-13.9051388809846,-33.3995234476313,-48.9620565841499
353.666666666667,2.30793268376604,2.07611714717893,5.13293060254074,5.09964565550764,-2.74353441300768,-13.1442674471636,-32.4991277898881,-48.1330530848563
353.833333333333,2.38099499612587,2.20166694822677,5.32669510093726,5.47986576269743,-2.17449228258702,-12.3719887061265,-31.5771084882819,-47.2737541378695
354,2.45469278268477,2.33022653724801,5.52267543109202,5.86223161808197,-1.59819339565501,-11.5889173912917,-30.6342863493304,-46.3833686383062
354.166666666667,2.52858490108555,2.46110959004233,5.72033704814621,6.24595376399966,-1.01543683549042,-10.7957550309315,-29.6715263836317,-45.4614746905051
354.333333333333,2.60227683687795,2.59368446609838,5.91917924661442,6.63029318382516,-0.426997573120899,-9.99320297540869,-28.6897098898572,-44.5078910132274
354.5,2.67541465425748,2.72736706808697,6.11872927480939,7.0145538546176,0.166362527500211,-9.18197227523905,-27.6897473965625,-43.5227154179576
354.666666666667,2.74767864412268,2.8616135912596,6.31853637604047,7.39807542697794,0.763883365950044,-8.36279451248513,-26.672591611497,-42.5063553891134
354.833333333333,2.81877680362645,2.99591334098176,6.51816590713129,7.78022620468649,1.36479518622831,-7.5364333346955,-25.6392502850237,-41.4595479145879
355,2.88843829791547,3.12978181308738,6.71719370140357,8.16039662220829,1.96830740526807,-6.70369638013453,-24.5907988549932,-40.3833671734475
355.166666666667,2.95640706994207,3.26275424316825,6.91520085529034,8.53799343690588,2.57359807472034,-5.86544721542073,-23.5283927069702,-39.2792204782718
355.333333333333,3.02243577701721,3.3943798354819,7.11176912328355,8.91243486175966,3.1798044214832,-5.0226168352794,-22.4532788561207,-38.1488345402329
355.5,3.08628024206068,3.52421687826844,7.3064771032966,9.28314686052684,3.78601496348849,-4.17621420371396,-21.3668068353625,-36.9942352768065
