time_ms,head_deg,seg2_deg,seg3_deg,seg4_deg,seg5_deg,seg6_deg,seg7_deg,tail_deg
373,5.50679837591938,5.2969956421869,4.61738914565087,5.50417956896749,2.1226347820389,-1.14763052934824,-6.0157048493191,-11.1242668454429
373.166666666667,5.44435199710577,5.17781674046609,4.55521224048092,5.47747003458881,2.0683076438337,-1.13833747504402,-6.02584562135534,-11.2654207487798
373.333333333333,5.37772430040004,5.05331677983133,4.48860918064288,5.44582575602771,2.00979118449362,-1.13200503188385,-6.03890127451571,-11.4075322781425
373.5,5.30769441814742,4.92468782065876,4.41856947260499,5.41011837467493,1.94789404827766,-1.12783734940703,-6.0540852294099,-11.5497152612589
373.666666666667,5.23505604025457,4.79313613474969,4.34612455682093,5.3712748243449,1.883431337926,-1.12504432706743,-6.07057919593862,-11.6910826937405
373.833333333333,5.16061755401143,4.65988242326876,4.27234764839216,5.33027702781716,1.81722461083541,-1.12284146020239,-6.08753280833517,-11.8307459434036
374,5.08502623962549,4.52590702840622,4.19806078705297,5.28784610260627,1.74987467933441,-1.12057918743155,-6.1042316007203,-11.968017174711
374.166666666667,5.00872303199843,4.39188492821226,4.12376596001188,5.24437561537671,1.68173142004268,-1.11777907886162,-6.12015920527114,-12.102448270908
374.333333333333,4.93209562818691,4.25840785365494,4.04990308484787,5.20021332553174,1.61310552736857,-1.11402289412851,-6.13486068060259,-12.2336476710967
374.5,4.85547840051107,4.12598412905457,3.97684982528096,5.15566098111595,1.54426849254234,-1.10895270149385,-6.14794274847742,-12.361280540255
374.666666666667,4.77915224260785,3.99503840279863,3.90492135037964,5.11097407256129,1.47545255215613,-1.10227102057628,-6.15907412542719,-12.4850692089582
374.833333333333,4.7033443596641,3.86591128855417,3.83437005063865,5.06636155506233,1.40685060714292,-1.09374099314141,-6.1679859356227,-12.6047938357106
375,4.62822801436729,3.73885893762331,3.76538522468391,5.02198555065115,1.33861611348795,-1.08318658587262,-6.17447219083511,-12.7202932446488
375.166666666667,4.55392224052392,3.61405256364754,3.6980927507459,4.97796104143927,1.27086294654961,-1.07049282829133,-6.17839032259957,-12.8314658904906
375.333333333333,4.48049153678199,3.49157794150783,3.63255475745617,4.93435556596371,1.20366524163538,-1.05560608803446,-6.17966175080571,-12.9382709011667
375.5,4.40794555341964,3.37143490294871,3.56876930893762,4.89118893107731,1.13705721438676,-1.03853438458567,-6.17827247196417,-13.0407291467851
375.666666666667,4.33623878568617,3.25353685212112,3.50667011954373,4.8484329523154,1.07103296551827,-1.01934774135931,-6.17427364941583,-13.1389242816369
375.833333333333,4.26527028766682,3.1377103248431,3.44612631392391,4.80601123610919,1.00554627546341,-0.998178574829883,-6.16778218683582,-13.2330037040594
