iter,time,x,y,z,roll,pitch,yaw
1.420000000000000000e+02,1.420000000000000984e-01,4.748827717508598667e+00,9.671733592847957250e-02,-3.599117417861823903e-02,2.912400942401610626e-02,-3.405235823879548818e-02,5.323670965399486532e-02
1.430000000000000000e+02,1.430000000000000993e-01,4.748810569889608146e+00,9.674472310613842219e-02,-3.639237559160074520e-02,2.841275581895362848e-02,-3.455769164002275851e-02,5.320633545650686747e-02
1.440000000000000000e+02,1.440000000000001001e-01,4.748793371452591394e+00,9.677245560064277885e-02,-3.679459727580897815e-02,2.768036439239350902e-02,-3.506795126053652289e-02,5.317587119378271165e-02
1.450000000000000000e+02,1.450000000000001010e-01,4.748776120011470425e+00,9.680052765136262782e-02,-3.719786595522402844e-02,2.692570969457248886e-02,-3.558337509199671622e-02,5.314526965195469355e-02
1.460000000000000000e+02,1.460000000000001019e-01,4.748758840573876761e+00,9.682882402132340915e-02,-3.760209855722352473e-02,2.615258539607104304e-02,-3.610381710774879238e-02,5.311486010873360530e-02
1.470000000000000000e+02,1.470000000000001028e-01,4.748741539613416052e+00,9.685721892113127729e-02,-3.800700405543266241e-02,2.536381279357071902e-02,-3.662837748916647485e-02,5.308428788544730659e-02
1.480000000000000000e+02,1.480000000000001037e-01,4.748724215950953287e+00,9.688543498402621412e-02,-3.841219948051769612e-02,2.455953544830757201e-02,-3.715617906892432210e-02,5.305526832106306073e-02
1.490000000000000000e+02,1.490000000000001046e-01,4.748706869179025070e+00,9.691359989094196214e-02,-3.881754758742204242e-02,2.373957369255936742e-02,-3.768709785237667198e-02,5.302656380007060577e-02
1.500000000000000000e+02,1.500000000000001055e-01,4.748689561454132679e+00,9.694186171748883640e-02,-3.922269481145706366e-02,2.290513549133629465e-02,-3.822060656982251281e-02,5.299635180253489675e-02
1.510000000000000000e+02,1.510000000000001064e-01,4.748672286404143961e+00,9.697022139897293336e-02,-3.962789019679207464e-02,2.205866113930553957e-02,-3.875730480594863359e-02,5.296400254082176545e-02
1.520000000000000000e+02,1.520000000000001072e-01,4.748655028738403061e+00,9.699868681023478267e-02,-4.003297011818216650e-02,2.120455742685738512e-02,-3.929699491417038004e-02,5.292895897161742358e-02
1.530000000000000000e+02,1.530000000000001081e-01,4.748637760256695373e+00,9.702709106197809907e-02,-4.043766099478508791e-02,2.035017592750180959e-02,-3.983917071660814102e-02,5.289184108176421539e-02
1.540000000000000000e+02,1.540000000000001090e-01,4.748620468927064131e+00,9.705548173780209620e-02,-4.084177922127536081e-02,1.949447717496306451e-02,-4.038397284465178316e-02,5.285322495410493815e-02
1.550000000000000000e+02,1.550000000000001099e-01,4.748603158903822674e+00,9.708368826809610219e-02,-4.124530910473268169e-02,1.863653658674370439e-02,-4.093140539268325107e-02,5.281432535653425575e-02
1.560000000000000000e+02,1.560000000000001108e-01,4.748585855795393051e+00,9.711144235866388252e-02,-4.164828521168917330e-02,1.777723742418256883e-02,-4.148146699411925376e-02,5.277671350728722899e-02
1.570000000000000000e+02,1.570000000000001117e-01,4.748568583431233670e+00,9.713889098904014696e-02,-4.205105091772885773e-02,1.692092399790005863e-02,-4.203442015181946267e-02,5.273952057428009377e-02
1.580000000000000000e+02,1.580000000000001126e-01,4.748551385484531373e+00,9.716595141880336739e-02,-4.245372875617178798e-02,1.607192350114345150e-02,-4.259023908199632835e-02,5.270212974416328688e-02
1.590000000000000000e+02,1.590000000000001135e-01,4.748534256507684681e+00,9.719275867981971850e-02,-4.285632292924719533e-02,1.522665246094707242e-02,-4.314879415843297927e-02,5.266510068358463276e-02
1.600000000000000000e+02,1.600000000000001144e-01,4.748517147039042818e+00,9.721925686551682877e-02,-4.325885221907022071e-02,1.438414615545887884e-02,-4.370988347202042767e-02,5.262920210079351235e-02
1.610000000000000000e+02,1.610000000000001152e-01,4.748500057672399244e+00,9.724557292766128347e-02,-4.366139788361698970e-02,1.353960958524383709e-02,-4.427403137237306829e-02,5.259439391489084681e-02
1.620000000000000000e+02,1.620000000000001161e-01,4.748482996887135599e+00,9.727185774628958892e-02,-4.406429753651235071e-02,1.269262394242499925e-02,-4.484192557485289221e-02,5.255941373530012561e-02
1.630000000000000000e+02,1.630000000000001170e-01,4.748465967427134338e+00,9.729799030147334715e-02,-4.446760793596805234e-02,1.184197204647839674e-02,-4.541335706627669389e-02,5.252477142116586395e-02
1.640000000000000000e+02,1.640000000000001179e-01,4.748448944265725835e+00,9.732368117614685621e-02,-4.487084525353800257e-02,1.099451755598248454e-02,-4.598754169008034687e-02,5.249083568781782311e-02
1.650000000000000000e+02,1.650000000000001188e-01,4.748431934329807369e+00,9.734905261276853572e-02,-4.527371201961159775e-02,1.015220908648078318e-02,-4.656410843715974579e-02,5.245744557042602424e-02
1.660000000000000000e+02,1.660000000000001197e-01,4.748414945897785344e+00,9.737417919361339436e-02,-4.567603350046010174e-02,9.312944249648461709e-03,-4.714312409342436005e-02,5.242383728792554543e-02
1.670000000000000000e+02,1.670000000000001206e-01,4.748397985741321214e+00,9.739907438791298167e-02,-4.607801049709327884e-02,8.477984695674564003e-03,-4.772488118295692416e-02,5.238972616700895979e-02
1.680000000000000000e+02,1.680000000000001215e-01,4.748381072033661887e+00,9.742356529349521788e-02,-4.647985220403596379e-02,7.647894161739311747e-03,-4.831011909370142021e-02,5.235664556100342454e-02
1.690000000000000000e+02,1.690000000000001223e-01,4.748364216737533283e+00,9.744756111943508881e-02,-4.688181911719530720e-02,6.824605419911238674e-03,-4.889966975077375544e-02,5.232537337976191083e-02
1.700000000000000000e+02,1.700000000000001232e-01,4.748347407988691593e+00,9.747117454602351183e-02,-4.728395488508803368e-02,6.010435026374084944e-03,-4.949361573723409791e-02,5.229363793947293393e-02
1.710000000000000000e+02,1.710000000000001241e-01,4.748330657978597102e+00,9.749445618368914046e-02,-4.768575906924010094e-02,5.205000421821707329e-03,-5.009077562792541016e-02,5.226172761130398747e-02
1.720000000000000000e+02,1.720000000000001250e-01,4.748313941705331942e+00,9.751730473364197960e-02,-4.808689884133816178e-02,4.409944678530081791e-03,-5.069060354481802477e-02,5.223056327939422372e-02
1.730000000000000000e+02,1.730000000000001259e-01,4.748297234609725415e+00,9.753969459984508650e-02,-4.848736945448801211e-02,3.630202461204393161e-03,-5.129274773233216678e-02,5.219907973988726496e-02
1.740000000000000000e+02,1.740000000000001268e-01,4.748280530698791857e+00,9.756187290398826706e-02,-4.888736845646777379e-02,2.858336078107065470e-03,-5.189730375106860194e-02,5.216710492962827600e-02
1.750000000000000000e+02,1.750000000000001277e-01,4.748263838671843651e+00,9.758389149927831907e-02,-4.928679296698390555e-02,2.093686207031906360e-03,-5.250376443728388409e-02,5.213515159628882845e-02
1.760000000000000000e+02,1.760000000000001286e-01,4.748247152239249758e+00,9.760565984917238258e-02,-4.968506911454906999e-02,1.338831212907027474e-03,-5.311088009948172761e-02,5.210312091910168641e-02
1.770000000000000000e+02,1.770000000000001295e-01,4.748230418744983972e+00,9.762700486741847372e-02,-5.008202052739329363e-02,5.939268207535257360e-04,-5.371833849543339312e-02,5.207131661201040707e-02
1.780000000000000000e+02,1.780000000000001303e-01,4.748213629352510345e+00,9.764811700349394774e-02,-5.047811347321615183e-02,-1.428678040764769230e-04,-5.432688751336933741e-02,5.203876787322634506e-02
1.790000000000000000e+02,1.790000000000001312e-01,4.748196747096271153e+00,9.766911377915417358e-02,-5.087313036197462640e-02,-8.724340673177989613e-04,-5.493594779055865907e-02,5.200477256170402129e-02
1.800000000000000000e+02,1.800000000000001321e-01,4.748179747362905267e+00,9.768993930256951452e-02,-5.126677680660621933e-02,-1.599640085797719019e-03,-5.554517627571109450e-02,5.197012032073979049e-02
1.810000000000000000e+02,1.810000000000001330e-01,4.748162678437220841e+00,9.771045615789278327e-02,-5.165872735316023867e-02,-2.321950956542678107e-03,-5.615393679802282989e-02,5.193519289999830313e-02
1.820000000000000000e+02,1.820000000000001339e-01,4.748145559699905149e+00,9.773055760138917025e-02,-5.204901840558564391e-02,-3.038855764168200968e-03,-5.676207086198337137e-02,5.190024110505250809e-02
1.830000000000000000e+02,1.830000000000001348e-01,4.748128375746163421e+00,9.775043953838792599e-02,-5.243787682105065240e-02,-3.751037169420514544e-03,-5.737010040928192112e-02,5.186437331964516284e-02
1.840000000000000000e+02,1.840000000000001357e-01,4.748111134226065566e+00,9.777020444121151121e-02,-5.282549584360589356e-02,-4.456278319488537337e-03,-5.797783528225219918e-02,5.182669612572286810e-02
1.850000000000000000e+02,1.850000000000001366e-01,4.748093843350837950e+00,9.778964330920940362e-02,-5.321186780697755025e-02,-5.151612158969663680e-03,-5.858514290572114369e-02,5.178822798056734178e-02
1.860000000000000000e+02,1.860000000000001374e-01,4.748076498400424228e+00,9.780860958833932639e-02,-5.359717831684027156e-02,-5.841033853867208525e-03,-5.919234490829428097e-02,5.175004974665947666e-02
1.870000000000000000e+02,1.870000000000001383e-01,4.748059096097685838e+00,9.782713340507465105e-02,-5.398136967236872447e-02,-6.523531087996820715e-03,-5.979943868666115492e-02,5.171209141720663205e-02
1.880000000000000000e+02,1.880000000000001392e-01,4.748041637569225593e+00,9.784510975237879771e-02,-5.436461866945333649e-02,-7.197721199370496481e-03,-6.040629746887637985e-02,5.167519148659877742e-02
1.890000000000000000e+02,1.890000000000001401e-01,4.748024151031973616e+00,9.786254792219836740e-02,-5.474741614279347163e-02,-7.862021349964748440e-03,-6.101391517781240559e-02,5.163912319743384216e-02
1.900000000000000000e+02,1.900000000000001410e-01,4.748006691036927407e+00,9.787926048597232753e-02,-5.512974998464150594e-02,-8.509230684288729418e-03,-6.162255856225073991e-02,5.160422866442623130e-02
1.910000000000000000e+02,1.910000000000001419e-01,4.747989214221710164e+00,9.789551143005270628e-02,-5.551162448235058555e-02,-9.142906812503528990e-03,-6.223231968925246882e-02,5.156991754128626565e-02
1.920000000000000000e+02,1.920000000000001428e-01,4.747971719313661687e+00,9.791131283514763195e-02,-5.589303904421368679e-02,-9.765291241297963110e-03,-6.284303654570355668e-02,5.153644614331976542e-02
1.930000000000000000e+02,1.930000000000001437e-01,4.747954175544036204e+00,9.792687471457291182e-02,-5.627356698310927163e-02,-1.037882962781197516e-02,-6.345333117460016936e-02,5.150316050499689075e-02
1.940000000000000000e+02,1.940000000000001446e-01,4.747936572478321793e+00,9.794212596206056110e-02,-5.665306435905491378e-02,-1.098327043105451137e-02,-6.406299398244885701e-02,5.146982279178702324e-02
1.950000000000000000e+02,1.950000000000001454e-01,4.747918891862735968e+00,9.795688063360667719e-02,-5.703115764977872981e-02,-1.157263571684825215e-02,-6.467178003930840191e-02,5.143760852392268573e-02
1.960000000000000000e+02,1.960000000000001463e-01,4.747901145330621020e+00,9.797113656365460943e-02,-5.740781954673994381e-02,-1.214452592750589824e-02,-6.527960593993187288e-02,5.140650023231273236e-02
1.970000000000000000e+02,1.970000000000001472e-01,4.747883315210146726e+00,9.798498308588858563e-02,-5.778291997387139528e-02,-1.270414064591394651e-02,-6.588628288953124468e-02,5.137609941631471333e-02
1.980000000000000000e+02,1.980000000000001481e-01,4.747865394157620322e+00,9.799851866883518836e-02,-5.815624716628650659e-02,-1.325494469951857962e-02,-6.649120652002649123e-02,5.134659394238062086e-02
1.990000000000000000e+02,1.990000000000001490e-01,4.747847367420945375e+00,9.801158651497747509e-02,-5.852736576786968237e-02,-1.378795607680621815e-02,-6.709383951120306833e-02,5.131807379076838704e-02
2.000000000000000000e+02,2.000000000000001499e-01,4.747829255428516859e+00,9.802425855047022796e-02,-5.889613790166432772e-02,-1.430402984181929418e-02,-6.769404580411308991e-02,5.129045675810339766e-02
2.010000000000000000e+02,2.010000000000001508e-01,4.747811039224641760e+00,9.803661276338739017e-02,-5.926264030951838152e-02,-1.480844256884471938e-02,-6.829204212947792563e-02,5.126384890157253266e-02
2.020000000000000000e+02,2.020000000000001517e-01,4.747792694569475280e+00,9.804876461134259813e-02,-5.962692558407380050e-02,-1.530225898004259136e-02,-6.888782927531411637e-02,5.123727646798846569e-02
2.030000000000000000e+02,2.030000000000001525e-01,4.747774259782700845e+00,9.806060678827098476e-02,-5.998915267495606024e-02,-1.578374922248975895e-02,-6.948165690503960157e-02,5.121105850039564533e-02
2.040000000000000000e+02,2.040000000000001534e-01,4.747755722353494967e+00,9.807203099713274197e-02,-6.034954797227892048e-02,-1.625333677945040023e-02,-7.007398288024502264e-02,5.118569881776564856e-02
2.050000000000000000e+02,2.050000000000001543e-01,4.747737146675183872e+00,9.808290570196440128e-02,-6.070798970252419546e-02,-1.671403863916830906e-02,-7.066487980724245332e-02,5.116215130131566285e-02
2.060000000000000000e+02,2.060000000000001552e-01,4.747718523333356089e+00,9.809319382632868123e-02,-6.106467633778820542e-02,-1.716544073911852736e-02,-7.125475281342508183e-02,5.114028278029447011e-02
2.070000000000000000e+02,2.070000000000001561e-01,4.747699841785575359e+00,9.810308789126941098e-02,-6.141974425392939668e-02,-1.760678081623244171e-02,-7.184373595553394942e-02,5.111844284924375870e-02
2.080000000000000000e+02,2.080000000000001570e-01,4.747681076779246112e+00,9.811258702669818643e-02,-6.177324219882392164e-02,-1.803900917519221311e-02,-7.243158964074902784e-02,5.109748132728922365e-02
2.090000000000000000e+02,2.090000000000001579e-01,4.747662261405821482e+00,9.812155352941358266e-02,-6.212533864120206584e-02,-1.845908604818245757e-02,-7.301843407580488332e-02,5.107777266514662573e-02
2.100000000000000000e+02,2.100000000000001588e-01,4.747643405047140774e+00,9.813005484115004673e-02,-6.247616723815274664e-02,-1.886632220550970782e-02,-7.360486605390104131e-02,5.106005416690467813e-02
2.110000000000000000e+02,2.110000000000001597e-01,4.747624541667743614e+00,9.813825756432499603e-02,-6.282592184000027058e-02,-1.926033600349443681e-02,-7.419110156689678881e-02,5.104261466522706098e-02
2.120000000000000000e+02,2.120000000000001605e-01,4.747605642769688217e+00,9.814626849995322644e-02,-6.317449618129773736e-02,-1.964219216998075793e-02,-7.477707032075242566e-02,5.102516831148468102e-02
2.130000000000000000e+02,2.130000000000001614e-01,4.747586707509825921e+00,9.815411674715331103e-02,-6.352183751227705177e-02,-2.001170927441946190e-02,-7.536262001254634413e-02,5.100720472940890871e-02
2.140000000000000000e+02,2.140000000000001623e-01,4.747567754068245272e+00,9.816168734133774720e-02,-6.386808351448418353e-02,-2.036768796288836864e-02,-7.594797425582289208e-02,5.098911723945932090e-02
2.150000000000000000e+02,2.150000000000001632e-01,4.747548752856149079e+00,9.816899250280933242e-02,-6.421315385235125406e-02,-2.070889298331751033e-02,-7.653272364227681201e-02,5.097101868836202004e-02
2.160000000000000000e+02,2.160000000000001641e-01,4.747529669506880268e+00,9.817605135390672366e-02,-6.455689769504145692e-02,-2.103489207784869225e-02,-7.711655724726207417e-02,5.095326590706299869e-02
2.170000000000000000e+02,2.170000000000001650e-01,4.747510542910993614e+00,9.818282890926045836e-02,-6.489927844228381149e-02,-2.134740145610810116e-02,-7.769948205253496276e-02,5.093675874201829268e-02
2.180000000000000000e+02,2.180000000000001659e-01,4.747491372554740963e+00,9.818925750118988327e-02,-6.524002453406899105e-02,-2.164647478816388027e-02,-7.828109774997260573e-02,5.092135471952209669e-02
2.190000000000000000e+02,2.190000000000001668e-01,4.747472161775042387e+00,9.819545036419381756e-02,-6.557910546899059501e-02,-2.193101236777943164e-02,-7.886131282729658132e-02,5.090613141184741064e-02
2.200000000000000000e+02,2.200000000000001676e-01,4.747452891090313543e+00,9.820145788933574982e-02,-6.591659421095429072e-02,-2.219652997075334533e-02,-7.944031987027844188e-02,5.089065408716605954e-02
2.210000000000000000e+02,2.210000000000001685e-01,4.747433548990745322e+00,9.820717806080132839e-02,-6.625243430334065708e-02,-2.244402421509423401e-02,-8.001819652775932212e-02,5.087593629296154746e-02
2.220000000000000000e+02,2.220000000000001694e-01,4.747414129464469390e+00,9.821282701185710118e-02,-6.658669921749074683e-02,-2.267777792521954300e-02,-8.059500699145627500e-02,5.086139272744404777e-02
2.230000000000000000e+02,2.230000000000001703e-01,4.747394647184687955e+00,9.821840660880670759e-02,-6.691931900801219302e-02,-2.289722042889053705e-02,-8.117042479731373383e-02,5.084711038838352765e-02
2.240000000000000000e+02,2.240000000000001712e-01,4.747375133109515311e+00,9.822375270510508294e-02,-6.725030488223544822e-02,-2.310133288105958860e-02,-8.174467408571239879e-02,5.083347632084997403e-02
2.250000000000000000e+02,2.250000000000001721e-01,4.747355596907705255e+00,9.822894502715158460e-02,-6.757985389065063186e-02,-2.329332668504986714e-02,-8.231835149348509795e-02,5.082019566696141522e-02
2.260000000000000000e+02,2.260000000000001730e-01,4.747336011524478927e+00,9.823404775075743334e-02,-6.790802283695773767e-02,-2.347686539996335017e-02,-8.289162788056780862e-02,5.080696961180827809e-02
2.270000000000000000e+02,2.270000000000001739e-01,4.747316382615816899e+00,9.823913291632073441e-02,-6.823499952959216630e-02,-2.364708212925124842e-02,-8.346524393056009572e-02,5.079244796091966774e-02
2.280000000000000000e+02,2.280000000000001747e-01,4.747296733760192566e+00,9.824404245593031104e-02,-6.856094964879312637e-02,-2.380421679642893279e-02,-8.403949315414327437e-02,5.077747458556760435e-02
2.290000000000000000e+02,2.290000000000001756e-01,4.747277024961002567e+00,9.824889628834707067e-02,-6.888568495908964362e-02,-2.395034312375460966e-02,-8.461394711408654068e-02,5.076172002901060271e-02
2.300000000000000000e+02,2.300000000000001765e-01,4.747257235399345632e+00,9.825369490937425898e-02,-6.920915960983284321e-02,-2.408631380480535239e-02,-8.518825650941996841e-02,5.074522624540734467e-02
2.310000000000000000e+02,2.310000000000001774e-01,4.747237407762476380e+00,9.825833920608138816e-02,-6.953143583792499582e-02,-2.421449800899972207e-02,-8.576265976134211932e-02,5.072861861621286161e-02
2.320000000000000000e+02,2.320000000000001783e-01,4.747217535192742588e+00,9.826290044812947821e-02,-6.985259726960113547e-02,-2.433804635545855355e-02,-8.633711948035860395e-02,5.071177727560650939e-02
2.330000000000000000e+02,2.330000000000001792e-01,4.747197620368367232e+00,9.826738107045575321e-02,-7.017264066078786333e-02,-2.445335121686114527e-02,-8.691169384368779838e-02,5.069450980951812485e-02
2.340000000000000000e+02,2.340000000000001801e-01,4.747177672999885800e+00,9.827184119127156670e-02,-7.049158294898812127e-02,-2.456159589441278546e-02,-8.748631931627426361e-02,5.067629270169689282e-02
2.350000000000000000e+02,2.350000000000001810e-01,4.747157726521587406e+00,9.827616837599123523e-02,-7.080967322615280835e-02,-2.466629577792901415e-02,-8.806132427588142519e-02,5.065765679407108202e-02
2.360000000000000000e+02,2.360000000000001819e-01,4.747137734849367519e+00,9.828064156096338877e-02,-7.112692225758780740e-02,-2.476435737832909101e-02,-8.863666772392142512e-02,5.063799864555834640e-02
2.370000000000000000e+02,2.370000000000001827e-01,4.747117677940569713e+00,9.828529956961432057e-02,-7.144303795261672252e-02,-2.485526740419521929e-02,-8.921189779299920630e-02,5.061739180531803217e-02
2.380000000000000000e+02,2.380000000000001836e-01,4.747097526154391289e+00,9.829000149069656855e-02,-7.175787067575045697e-02,-2.494022919226368540e-02,-8.978657758396990651e-02,5.059628039771070507e-02
2.390000000000000000e+02,2.390000000000001845e-01,4.747077248418213102e+00,9.829464085481082192e-02,-7.207113240943077703e-02,-2.501856496411994021e-02,-9.036020144688206024e-02,5.057506549082388392e-02
2.400000000000000000e+02,2.400000000000001854e-01,4.747056840348606421e+00,9.829933748328509302e-02,-7.238286445538888447e-02,-2.509147533034494088e-02,-9.093296439625553340e-02,5.055308813358205117e-02
2.410000000000000000e+02,2.410000000000001863e-01,4.747036299649487034e+00,9.830420291241828701e-02,-7.269312030733669772e-02,-2.515809480599763559e-02,-9.150502124797155190e-02,5.052931672005095409e-02
2.420000000000000000e+02,2.420000000000001872e-01,4.747015628995415071e+00,9.830908449099462487e-02,-7.300183543374662298e-02,-2.521570576630956934e-02,-9.207607299756093155e-02,5.050458342230473158e-02
2.430000000000000000e+02,2.430000000000001881e-01,4.746994832200014613e+00,9.831391132276616485e-02,-7.330901790732735623e-02,-2.526415288481659999e-02,-9.264594199573128463e-02,5.047983530056612128e-02
2.440000000000000000e+02,2.440000000000001890e-01,4.746973922635521426e+00,9.831871457666771508e-02,-7.361464231038207517e-02,-2.530369962292670222e-02,-9.321458796354886722e-02,5.045518342536072648e-02
2.450000000000000000e+02,2.450000000000001898e-01,4.746952902249622852e+00,9.832335626600612055e-02,-7.391888935874599276e-02,-2.533205337499354337e-02,-9.378273401485293093e-02,5.043102447503186592e-02
2.460000000000000000e+02,2.460000000000001907e-01,4.746931772223264900e+00,9.832787279576622741e-02,-7.422177006142499645e-02,-2.534763855270166788e-02,-9.435055626080735003e-02,5.040731479383160629e-02
2.470000000000000000e+02,2.470000000000001916e-01,4.746910547002705094e+00,9.833234078199634687e-02,-7.452348092960237036e-02,-2.535244984666049778e-02,-9.491851982795407316e-02,5.038303746252022902e-02
2.480000000000000000e+02,2.480000000000001925e-01,4.746889206390341620e+00,9.833691029677135709e-02,-7.482399561151756306e-02,-2.534463637573429462e-02,-9.548611941070017650e-02,5.035755769183017372e-02
2.490000000000000000e+02,2.490000000000001934e-01,4.746867756153205775e+00,9.834148505954344588e-02,-7.512327601462183424e-02,-2.532704138186205739e-02,-9.605315775995815208e-02,5.033178416214457301e-02
2.500000000000000000e+02,2.500000000000001665e-01,4.746846222114504243e+00,9.834604958039069866e-02,-7.542156724905614562e-02,-2.529976748889392613e-02,-9.662009379132530107e-02,5.030592269388416138e-02
2.510000000000000000e+02,2.510000000000001674e-01,4.746824577285599034e+00,9.835066776560638657e-02,-7.571893585192507325e-02,-2.526322179462672790e-02,-9.718730713293255441e-02,5.027939732907209247e-02
2.520000000000000000e+02,2.520000000000001683e-01,4.746802800965470581e+00,9.835533157106068902e-02,-7.601523827623887786e-02,-2.521846674706138339e-02,-9.775440415252378834e-02,5.025259468529880147e-02
2.530000000000000000e+02,2.530000000000001692e-01,4.746780866641727492e+00,9.836002414192933363e-02,-7.631035817786398223e-02,-2.516640379748109196e-02,-9.832083587378348533e-02,5.022564723704148887e-02
2.540000000000000000e+02,2.540000000000001701e-01,4.746758767845915550e+00,9.836469455041309262e-02,-7.660426915641085910e-02,-2.510422593386958667e-02,-9.888629138742799363e-02,5.019864994615376441e-02
2.550000000000000000e+02,2.550000000000001710e-01,4.746736529380866543e+00,9.836936277866381584e-02,-7.689713858929164703e-02,-2.502865836106771963e-02,-9.945100830935893477e-02,5.017182513988616838e-02
2.560000000000000000e+02,2.560000000000001719e-01,4.746714154848450384e+00,9.837410829106857380e-02,-7.718898526704492946e-02,-2.494354635899123651e-02,-1.000149893680049029e-01,5.014456210695392158e-02
2.570000000000000000e+02,2.570000000000001728e-01,4.746691613500710005e+00,9.837896428406420202e-02,-7.747961157443435110e-02,-2.485201767006416790e-02,-1.005777933420941572e-01,5.011635890379653041e-02
2.580000000000000000e+02,2.580000000000001736e-01,4.746668901023923581e+00,9.838402980134046405e-02,-7.776902756644460402e-02,-2.475204449433408144e-02,-1.011392989351660443e-01,5.008753644375135011e-02
2.590000000000000000e+02,2.590000000000001745e-01,4.746646023380617585e+00,9.838930500382668531e-02,-7.805720850118298693e-02,-2.464404924571446387e-02,-1.016994383678277991e-01,5.005823282581936540e-02
2.600000000000000000e+02,2.600000000000001754e-01,4.746623017148094981e+00,9.839470517753395873e-02,-7.834422791697126520e-02,-2.453279000135292001e-02,-1.022583802827032873e-01,5.002829612501127898e-02
2.610000000000000000e+02,2.610000000000001763e-01,4.746599883259738917e+00,9.840025358628491647e-02,-7.863017625128024268e-02,-2.441704581130055285e-02,-1.028163248981011080e-01,4.999743528946014315e-02
2.620000000000000000e+02,2.620000000000001772e-01,4.746576647061629295e+00,9.840580126245422610e-02,-7.891518828256456619e-02,-2.429609619817329341e-02,-1.033734137530506469e-01,4.996632049201705367e-02
2.630000000000000000e+02,2.630000000000001781e-01,4.746553315719787669e+00,9.841129139447787888e-02,-7.919916992796093014e-02,-2.416814087008938711e-02,-1.039297775487209030e-01,4.993549682122040007e-02
2.640000000000000000e+02,2.640000000000001790e-01,4.746529917372060758e+00,9.841679407963027648e-02,-7.948228106146096317e-02,-2.403130561254757450e-02,-1.044852343961701902e-01,4.990435708258368630e-02
2.650000000000000000e+02,2.650000000000001799e-01,4.746506452702037748e+00,9.842244090650852095e-02,-7.976446734413344952e-02,-2.388274979107184171e-02,-1.050395127981875731e-01,4.987225701251618570e-02
2.660000000000000000e+02,2.660000000000001807e-01,4.746482890052460490e+00,9.842836572329692613e-02,-8.004554297110788585e-02,-2.372308284361932668e-02,-1.055924167456416818e-01,4.983862862186940607e-02
2.670000000000000000e+02,2.670000000000001816e-01,4.746459233231848707e+00,9.843446667137492612e-02,-8.032566442402774842e-02,-2.355446443323773453e-02,-1.061443326411135590e-01,4.980373220661130085e-02
2.680000000000000000e+02,2.680000000000001825e-01,4.746435492224249764e+00,9.844069051036341556e-02,-8.060487681156576489e-02,-2.337614135979745877e-02,-1.066954633834269472e-01,4.976783971849182975e-02
2.690000000000000000e+02,2.690000000000001834e-01,4.746411652917886137e+00,9.844703248490939418e-02,-8.088318024304304299e-02,-2.318907337300687294e-02,-1.072459020710498923e-01,4.973151781483054618e-02
2.700000000000000000e+02,2.700000000000001843e-01,4.746387741209544764e+00,9.845365394072595755e-02,-8.116072803860924223e-02,-2.299175111025352630e-02,-1.077958182798344211e-01,4.969399313010366276e-02
2.710000000000000000e+02,2.710000000000001852e-01,4.746363763769518407e+00,9.846051756472697092e-02,-8.143736404404416929e-02,-2.278289289616068983e-02,-1.083446023505600930e-01,4.965533286097063848e-02
2.720000000000000000e+02,2.720000000000001861e-01,4.746339726995649322e+00,9.846763724223453473e-02,-8.171324482335884376e-02,-2.256425460450689480e-02,-1.088929134316474201e-01,4.961574491970571765e-02
2.730000000000000000e+02,2.730000000000001870e-01,4.746315637995578207e+00,9.847481525312919148e-02,-8.198828921162942818e-02,-2.233508729411396235e-02,-1.094406653994475231e-01,4.957606510249040754e-02
2.740000000000000000e+02,2.740000000000001878e-01,4.746291517021036022e+00,9.848211674329974963e-02,-8.226266079353131144e-02,-2.209739951477577430e-02,-1.099880632590222174e-01,4.953634899317493206e-02
2.750000000000000000e+02,2.750000000000001887e-01,4.746267365348706413e+00,9.848960442215116962e-02,-8.253645837801119878e-02,-2.185238392611910108e-02,-1.105352037790656716e-01,4.949613759414114855e-02
2.760000000000000000e+02,2.760000000000001896e-01,4.746243166297527516e+00,9.849710220075398592e-02,-8.280965587176054854e-02,-2.159535623094794091e-02,-1.110820189126504598e-01,4.945562488722606009e-02
2.770000000000000000e+02,2.770000000000001905e-01,4.746218893848672238e+00,9.850462092321164709e-02,-8.308209966026214310e-02,-2.133301626881443577e-02,-1.116281274175985327e-01,4.941513290819327109e-02
2.780000000000000000e+02,2.780000000000001914e-01,4.746194560733400181e+00,9.851224476863941482e-02,-8.335388296471016312e-02,-2.106966505161431136e-02,-1.121738849305289332e-01,4.937469690940646250e-02
2.790000000000000000e+02,2.790000000000001923e-01,4.746170177185987882e+00,9.852013398252879028e-02,-8.362520606902247577e-02,-2.079572508910308010e-02,-1.127198100314874551e-01,4.933318231578954355e-02
2.800000000000000000e+02,2.800000000000001932e-01,4.746145726504042095e+00,9.852826671579621720e-02,-8.389581256223202499e-02,-2.051431700318617768e-02,-1.132651659498755681e-01,4.929078052408780719e-02
2.810000000000000000e+02,2.810000000000001941e-01,4.746121204496041024e+00,9.853660694046337265e-02,-8.416568423961728884e-02,-2.022928387641207554e-02,-1.138097317447730461e-01,4.924758538387854351e-02
2.820000000000000000e+02,2.820000000000001950e-01,4.746096609904993713e+00,9.854501212331791271e-02,-8.443476626606699620e-02,-1.993856983144996070e-02,-1.143532599068863842e-01,4.920405625906305175e-02
