iter,umax,divmax,pmax,pargmax_i,pargmax_j,pargmax_k,force_lin_sum,force_lin_max
174,3.477450e-02,4.420320e-01,0.000000e+00,0,0,0,8.847671e-06,1.735099e-06
175,3.429894e-02,4.901935e-01,0.000000e+00,0,0,0,9.541224e-06,2.191319e-06
176,3.418905e-02,5.356458e-01,0.000000e+00,0,0,0,1.021005e-05,2.606105e-06
177,3.504019e-02,6.000835e-02,3.350825e+02,414,88,14,1.855234e+00,5.855926e-01
178,3.325460e-02,2.153928e-01,0.000000e+00,0,0,0,9.456714e-06,2.300388e-06
179,3.241313e-02,2.611517e-01,0.000000e+00,0,0,0,6.312724e-06,1.346860e-06
180,3.186918e-02,2.746080e-01,0.000000e+00,0,0,0,6.615627e-06,1.570159e-06
181,3.140353e-02,2.944872e-01,0.000000e+00,0,0,0,7.528000e-06,1.716435e-06
182,3.097133e-02,3.351836e-01,0.000000e+00,0,0,0,8.321573e-06,1.806862e-06
183,3.063749e-02,3.762172e-01,0.000000e+00,0,0,0,8.949492e-06,1.861069e-06
184,3.054794e-02,4.145244e-01,0.000000e+00,0,0,0,9.445914e-06,1.890717e-06
185,3.045885e-02,4.503643e-01,0.000000e+00,0,0,0,9.945708e-06,2.071228e-06
186,3.037017e-02,4.839079e-01,0.000000e+00,0,0,0,1.038756e-05,2.361010e-06
187,3.028196e-02,5.152278e-01,0.000000e+00,0,0,0,1.074929e-05,2.616911e-06
188,3.019428e-02,5.443590e-01,0.000000e+00,0,0,0,1.104353e-05,2.841751e-06
189,3.027705e-02,5.828729e-02,3.135856e+02,414,88,14,1.711925e+00,5.049058e-01
190,2.880821e-02,1.837153e-01,0.000000e+00,0,0,0,9.890877e-06,2.309319e-06
191,2.812410e-02,2.189799e-01,0.000000e+00,0,0,0,6.160893e-06,1.379645e-06
192,2.774877e-02,2.261345e-01,0.000000e+00,0,0,0,6.720905e-06,1.576542e-06
193,2.745699e-02,2.332590e-01,0.000000e+00,0,0,0,7.491755e-06,1.710885e-06
194,2.722005e-02,2.616231e-01,0.000000e+00,0,0,0,8.257219e-06,1.813640e-06
195,2.707004e-02,2.837831e-01,0.000000e+00,0,0,0,9.238744e-06,1.941725e-06
196,2.700712e-02,2.983482e-01,0.000000e+00,0,0,0,1.036291e-05,2.094386e-06
197,2.702262e-02,3.061537e-01,0.000000e+00,0,0,0,1.155925e-05,2.263972e-06
198,2.710574e-02,3.081536e-01,0.000000e+00,0,0,0,1.277579e-05,2.442766e-06
199,2.724584e-02,3.052528e-01,0.000000e+00,0,0,0,1.397619e-05,2.757010e-06
200,2.743320e-02,2.982646e-01,0.000000e+00,0,0,0,1.513611e-05,3.131785e-06
201,2.765929e-02,2.878944e-01,0.000000e+00,0,0,0,1.623986e-05,3.483296e-06
202,2.816259e-02,2.899180e-01,0.000000e+00,0,0,0,1.727791e-05,3.808957e-06
203,2.877485e-02,3.097725e-01,0.000000e+00,0,0,0,1.824518e-05,4.107260e-06
204,2.940080e-02,3.289350e-01,0.000000e+00,0,0,0,1.913978e-05,4.377649e-06
205,3.003557e-02,3.474178e-01,0.000000e+00,0,0,0,1.996181e-05,4.620167e-06
206,3.067543e-02,3.652341e-01,0.000000e+00,0,0,0,2.071293e-05,4.835331e-06
207,3.131765e-02,3.826941e-01,0.000000e+00,0,0,0,2.139571e-05,5.023965e-06
208,3.196003e-02,3.996496e-01,0.000000e+00,0,0,0,2.201326e-05,5.187140e-06
209,3.260097e-02,4.159943e-01,0.000000e+00,0,0,0,2.256920e-05,5.326075e-06
210,3.323915e-02,4.317399e-01,0.000000e+00,0,0,0,2.306733e-05,5.442127e-06
211,3.387350e-02,4.469000e-01,0.000000e+00,0,0,0,2.351121e-05,5.536583e-06
212,3.450315e-02,4.614886e-01,0.000000e+00,0,0,0,2.390472e-05,5.610864e-06
213,3.512733e-02,4.755199e-01,0.000000e+00,0,0,0,2.425141e-05,5.666359e-06
214,3.574534e-02,4.890082e-01,0.000000e+00,0,0,0,2.455481e-05,5.704443e-06
215,3.635672e-02,5.019673e-01,0.000000e+00,0,0,0,2.481832e-05,5.726445e-06
216,3.696091e-02,5.144114e-01,0.000000e+00,0,0,0,2.504505e-05,5.733703e-06
217,3.755741e-02,5.263549e-01,0.000000e+00,0,0,0,2.523804e-05,5.727389e-06
218,3.814585e-02,5.378119e-01,0.000000e+00,0,0,0,2.540006e-05,5.708740e-06
219,3.872568e-02,5.557272e-01,0.000000e+00,0,0,0,2.553395e-05,5.678918e-06
220,3.687511e-02,7.421923e-02,2.219817e+02,395,83,14,4.404273e+00,1.191068e+00
221,3.920773e-02,1.374292e-01,0.000000e+00,0,0,0,2.096816e-05,3.871360e-06
222,3.717712e-02,2.554146e-01,0.000000e+00,0,0,0,8.815317e-06,1.765326e-06
223,3.930989e-02,2.277592e-01,0.000000e+00,0,0,0,1.007288e-05,2.193038e-06
224,4.163081e-02,2.794925e-01,0.000000e+00,0,0,0,1.181823e-05,2.584133e-06
225,4.356701e-02,3.581551e-01,0.000000e+00,0,0,0,1.358819e-05,2.909521e-06
226,4.511616e-02,4.177985e-01,0.000000e+00,0,0,0,1.561976e-05,3.130387e-06
227,4.638809e-02,4.603544e-01,0.000000e+00,0,0,0,1.724192e-05,3.283186e-06
228,4.743630e-02,5.052508e-01,0.000000e+00,0,0,0,1.848243e-05,3.390382e-06
229,4.830046e-02,5.536879e-01,0.000000e+00,0,0,0,1.944152e-05,3.466734e-06
230,4.374485e-02,5.893624e-02,3.421710e+02,415,85,14,1.885392e+00,3.250925e-01
231,4.785096e-02,2.349972e-01,0.000000e+00,0,0,0,1.895880e-05,3.191460e-06
232,4.774683e-02,2.458210e-01,0.000000e+00,0,0,0,1.610648e-05,3.879087e-06
233,4.867917e-02,2.926747e-01,0.000000e+00,0,0,0,1.749311e-05,4.280709e-06
234,4.962390e-02,3.422484e-01,0.000000e+00,0,0,0,1.884232e-05,4.574340e-06
235,5.041254e-02,3.777245e-01,0.000000e+00,0,0,0,1.990234e-05,4.813829e-06
236,5.104494e-02,4.031705e-01,0.000000e+00,0,0,0,2.071597e-05,5.013725e-06
237,5.154840e-02,4.404175e-01,0.000000e+00,0,0,0,2.134259e-05,5.182937e-06
238,5.194874e-02,4.710377e-01,0.000000e+00,0,0,0,2.183110e-05,5.328493e-06
239,5.226626e-02,4.960666e-01,0.000000e+00,0,0,0,2.221863e-05,5.456282e-06
240,5.251674e-02,5.164044e-01,0.000000e+00,0,0,0,2.253256e-05,5.571036e-06
241,5.271211e-02,5.328009e-01,0.000000e+00,0,0,0,2.279298e-05,5.676438e-06
242,5.286194e-02,5.458884e-01,0.000000e+00,0,0,0,2.301440e-05,5.775367e-06
243,5.297362e-02,5.561833e-01,0.000000e+00,0,0,0,2.320752e-05,5.869850e-06
244,4.850998e-02,5.107763e-02,3.010515e+02,415,88,14,1.911165e+00,9.993086e-01
245,5.160668e-02,1.900795e-01,0.000000e+00,0,0,0,2.003106e-05,4.262798e-06
246,5.156163e-02,2.010983e-01,0.000000e+00,0,0,0,1.287583e-05,2.400782e-06
247,5.224597e-02,2.501196e-01,0.000000e+00,0,0,0,1.429150e-05,2.717711e-06
248,5.290757e-02,2.911504e-01,0.000000e+00,0,0,0,1.624691e-05,2.994767e-06
249,5.341123e-02,3.181568e-01,0.000000e+00,0,0,0,1.784693e-05,3.188045e-06
250,5.374674e-02,3.367867e-01,0.000000e+00,0,0,0,1.906740e-05,3.320549e-06
251,5.393619e-02,3.599868e-01,0.000000e+00,0,0,0,1.999204e-05,3.412432e-06
252,5.400663e-02,3.760415e-01,0.000000e+00,0,0,0,2.069803e-05,3.477201e-06
253,5.398322e-02,3.861370e-01,0.000000e+00,0,0,0,2.124481e-05,3.523646e-06
