iter,umax,divmax,pmax,pargmax_i,pargmax_j,pargmax_k,force_lin_sum,force_lin_max,visc_lin_max,pres_lin_max
85,4.180659e-02,3.111846e-01,0.000000e+00,0,0,0,9.404193e-06,2.210658e-06,2.210658e-06,0.000000e+00
86,4.044935e-02,3.981927e-01,0.000000e+00,0,0,0,6.519205e-06,1.539619e-06,1.539619e-06,0.000000e+00
87,3.930970e-02,4.667621e-01,0.000000e+00,0,0,0,8.093546e-06,1.874917e-06,1.874917e-06,0.000000e+00
88,3.821445e-02,5.334201e-01,0.000000e+00,0,0,0,9.688397e-06,2.031300e-06,2.031300e-06,0.000000e+00
89,3.857536e-02,7.332131e-02,1.855155e+02,414,85,14,1.043121e+00,3.156972e-01,1.447133e-06,3.156958e-01
90,3.631048e-02,2.729636e-01,0.000000e+00,0,0,0,1.020586e-05,2.531923e-06,2.531923e-06,0.000000e+00
91,3.516009e-02,3.564795e-01,0.000000e+00,0,0,0,6.799653e-06,1.617785e-06,1.617785e-06,0.000000e+00
92,3.428118e-02,4.071197e-01,0.000000e+00,0,0,0,8.301971e-06,1.921642e-06,1.921642e-06,0.000000e+00
93,3.359662e-02,4.549040e-01,0.000000e+00,0,0,0,9.778578e-06,2.079494e-06,2.079494e-06,0.000000e+00
94,3.347223e-02,5.001630e-01,0.000000e+00,0,0,0,1.102354e-05,2.453944e-06,2.453944e-06,0.000000e+00
95,3.334982e-02,5.514657e-01,0.000000e+00,0,0,0,1.190052e-05,3.002413e-06,3.002413e-06,0.000000e+00
96,3.296670e-02,6.985764e-02,1.810768e+02,414,88,14,1.071502e+00,3.310325e-01,1.941628e-06,3.310305e-01
97,3.109225e-02,2.318868e-01,0.000000e+00,0,0,0,1.071684e-05,2.648557e-06,2.648557e-06,0.000000e+00
98,3.033122e-02,2.835519e-01,0.000000e+00,0,0,0,6.928191e-06,1.769163e-06,1.769163e-06,0.000000e+00
99,3.002560e-02,2.721780e-01,0.000000e+00,0,0,0,9.439298e-06,2.265712e-06,2.265712e-06,0.000000e+00
100,2.995976e-02,2.638625e-01,0.000000e+00,0,0,0,1.245759e-05,2.740411e-06,2.740411e-06,0.000000e+00
101,3.006314e-02,2.719142e-01,0.000000e+00,0,0,0,1.531438e-05,3.178544e-06,3.178544e-06,0.000000e+00
102,3.029214e-02,2.692871e-01,0.000000e+00,0,0,0,1.786614e-05,3.573183e-06,3.573183e-06,0.000000e+00
103,3.061427e-02,2.586230e-01,0.000000e+00,0,0,0,2.008074e-05,4.029936e-06,4.029936e-06,0.000000e+00
104,3.157357e-02,2.419088e-01,0.000000e+00,0,0,0,2.196477e-05,4.623525e-06,4.623525e-06,0.000000e+00
105,3.268030e-02,2.360909e-01,0.000000e+00,0,0,0,2.354062e-05,5.107518e-06,5.107518e-06,0.000000e+00
106,3.379054e-02,2.523531e-01,0.000000e+00,0,0,0,2.483739e-05,5.488781e-06,5.488781e-06,0.000000e+00
