iter,umax,divmax,pmax,pargmax_i,pargmax_j,pargmax_k,force_lin_sum,force_lin_max
286,8.683940e-02,8.566463e-02,1.037439e+02,414,85,14,3.428216e-01,7.099127e-02
287,8.971523e-02,4.408224e-01,0.000000e+00,0,0,0,2.850970e-05,6.512598e-06
288,8.773632e-02,8.723849e-02,9.689449e+01,414,85,14,3.076558e-01,6.319336e-02
289,9.051309e-02,4.460964e-01,0.000000e+00,0,0,0,2.856486e-05,6.527070e-06
290,8.848400e-02,8.606887e-02,8.939497e+01,414,85,14,2.718574e-01,5.566560e-02
291,9.102239e-02,4.390574e-01,0.000000e+00,0,0,0,2.848206e-05,6.489386e-06
292,8.883914e-02,8.356297e-02,8.715414e+01,414,85,14,2.517849e-01,5.490436e-02
293,9.112442e-02,4.424073e-01,0.000000e+00,0,0,0,2.825076e-05,6.405838e-06
294,8.890138e-02,8.222598e-02,8.744613e+01,414,85,14,2.380702e-01,5.420382e-02
295,9.104745e-02,4.451851e-01,0.000000e+00,0,0,0,2.807868e-05,6.351619e-06
296,8.882052e-02,8.105278e-02,8.675089e+01,414,85,14,2.235837e-01,5.147294e-02
297,9.272159e-02,4.472163e-01,0.000000e+00,0,0,0,2.794706e-05,6.306328e-06
298,9.085453e-02,7.968003e-02,8.473754e+01,414,85,14,2.068962e-01,4.774402e-02
299,9.512620e-02,4.515849e-01,0.000000e+00,0,0,0,2.783634e-05,6.266406e-06
300,9.345755e-02,7.858592e-02,8.150089e+01,414,85,14,1.904617e-01,4.361522e-02
301,9.750533e-02,4.565626e-01,0.000000e+00,0,0,0,2.776139e-05,6.232937e-06
302,9.581256e-02,7.692325e-02,7.750372e+01,413,85,14,1.736177e-01,3.921626e-02
303,9.957211e-02,4.591397e-01,0.000000e+00,0,0,0,2.769562e-05,6.202908e-06
304,9.788841e-02,7.472295e-02,7.291249e+01,413,85,14,1.562824e-01,3.462233e-02
305,1.013058e-01,4.650528e-01,0.000000e+00,0,0,0,2.761346e-05,6.175663e-06
306,9.980826e-02,7.258725e-02,6.801732e+01,413,85,14,1.352839e-01,3.043312e-02
307,1.029324e-01,4.684508e-01,0.000000e+00,0,0,0,2.744987e-05,6.129561e-06
308,1.015769e-01,7.170212e-02,6.922001e+01,413,85,14,1.488650e-01,3.185232e-02
309,1.048321e-01,4.652299e-01,0.000000e+00,0,0,0,2.718124e-05,6.052389e-06
310,1.034094e-01,7.146329e-02,7.274963e+01,413,85,14,1.770599e-01,3.516150e-02
311,1.068183e-01,4.545568e-01,0.000000e+00,0,0,0,2.696219e-05,5.964749e-06
312,1.053538e-01,7.006210e-02,7.493475e+01,413,85,14,1.830174e-01,3.593363e-02
313,1.088115e-01,4.439448e-01,0.000000e+00,0,0,0,2.681373e-05,5.892765e-06
314,1.073138e-01,6.780016e-02,7.580949e+01,413,85,14,1.778131e-01,3.465288e-02
315,1.106693e-01,4.505592e-01,0.000000e+00,0,0,0,2.673334e-05,5.855140e-06
316,1.092065e-01,6.666511e-02,7.536992e+01,413,85,14,1.662365e-01,3.263616e-02
317,1.124174e-01,4.626808e-01,0.000000e+00,0,0,0,2.670295e-05,5.846248e-06
318,1.110237e-01,6.549376e-02,7.370509e+01,413,85,14,1.526828e-01,3.005495e-02
319,1.140215e-01,4.715041e-01,0.000000e+00,0,0,0,2.670021e-05,5.856405e-06
320,1.127089e-01,6.389368e-02,7.114770e+01,413,85,14,1.344696e-01,2.696680e-02
321,1.154547e-01,4.783956e-01,0.000000e+00,0,0,0,2.671365e-05,5.877948e-06
322,1.142370e-01,6.177676e-02,6.761238e+01,413,85,14,1.176957e-01,2.445026e-02
323,1.168969e-01,4.750634e-01,0.000000e+00,0,0,0,2.667579e-05,5.887160e-06
324,1.158229e-01,6.170464e-02,7.053690e+01,413,85,14,1.564641e-01,3.072048e-02
325,1.187060e-01,4.648610e-01,0.000000e+00,0,0,0,2.656693e-05,5.868601e-06
326,1.176104e-01,6.236720e-02,7.503848e+01,413,85,14,1.894559e-01,3.592409e-02
327,1.206513e-01,4.526055e-01,0.000000e+00,0,0,0,2.650817e-05,5.856213e-06
328,1.195247e-01,6.133813e-02,7.790936e+01,414,85,14,1.932341e-01,3.703358e-02
329,1.226034e-01,4.371680e-01,0.000000e+00,0,0,0,2.648326e-05,5.848421e-06
330,1.214633e-01,6.018683e-02,7.958268e+01,414,85,14,1.862660e-01,3.620035e-02
331,1.244785e-01,4.158605e-01,0.000000e+00,0,0,0,2.647736e-05,5.838928e-06
332,1.233292e-01,5.937195e-02,7.972298e+01,414,85,14,1.712089e-01,3.426296e-02
333,1.261227e-01,4.006743e-01,0.000000e+00,0,0,0,2.648681e-05,5.831827e-06
334,1.249968e-01,5.838320e-02,7.877695e+01,414,85,14,1.541946e-01,3.179994e-02
335,1.275557e-01,4.018801e-01,0.000000e+00,0,0,0,2.650502e-05,5.829696e-06
336,1.264209e-01,5.719540e-02,7.711666e+01,414,85,14,1.388294e-01,2.899082e-02
337,1.287326e-01,4.059484e-01,0.000000e+00,0,0,0,2.651904e-05,5.826871e-06
338,1.275233e-01,5.618867e-02,7.499696e+01,414,85,14,1.216182e-01,2.585695e-02
339,1.295744e-01,4.099318e-01,0.000000e+00,0,0,0,2.616621e-05,5.828619e-06
340,1.283163e-01,5.247524e-02,6.787418e+01,414,85,14,1.001237e-01,2.048257e-02
341,1.295338e-01,4.003253e-01,0.000000e+00,0,0,0,2.495943e-05,5.726382e-06
342,1.279184e-01,4.849941e-02,5.048672e+01,414,85,14,1.964068e-01,4.656076e-02
343,1.280473e-01,3.899086e-01,0.000000e+00,0,0,0,2.343541e-05,5.516101e-06
344,1.268748e-01,5.206570e-02,4.072958e+01,358,83,12,3.081995e-01,6.971016e-02
345,1.259892e-01,3.823082e-01,0.000000e+00,0,0,0,2.179413e-05,5.233870e-06
346,1.258063e-01,5.922619e-02,4.708833e+01,360,85,14,4.005223e-01,8.732468e-02
347,1.236547e-01,3.682257e-01,0.000000e+00,0,0,0,2.011921e-05,4.910019e-06
348,1.235153e-01,6.309777e-02,5.787054e+01,360,85,13,4.718838e-01,9.978549e-02
349,1.203533e-01,3.517340e-01,0.000000e+00,0,0,0,1.845729e-05,4.560724e-06
350,1.202606e-01,6.353992e-02,6.617241e+01,360,85,13,5.240428e-01,1.080864e-01
351,1.163723e-01,3.330549e-01,0.000000e+00,0,0,0,1.684639e-05,4.200015e-06
352,1.132731e-01,5.549748e-01,0.000000e+00,0,0,0,1.573408e-05,3.887522e-06
353,1.145916e-01,7.904443e-02,1.070854e+02,414,87,14,8.169016e-01,1.656554e-01
354,1.097796e-01,3.436902e-01,0.000000e+00,0,0,0,1.416159e-05,3.605048e-06
355,1.098453e-01,5.905053e-02,1.045545e+02,414,87,14,5.947595e-01,1.296785e-01
356,1.051780e-01,3.372036e-01,0.000000e+00,0,0,0,1.334647e-05,3.336108e-06
357,1.018781e-01,5.606453e-01,0.000000e+00,0,0,0,1.241031e-05,3.024701e-06
358,1.034261e-01,6.906596e-02,1.371812e+02,414,87,14,8.026482e-01,1.713998e-01
359,9.846217e-02,3.538191e-01,0.000000e+00,0,0,0,1.118718e-05,2.805630e-06
360,9.854370e-02,5.325607e-02,1.182228e+02,414,87,14,5.629795e-01,1.270364e-01
361,9.403510e-02,3.260235e-01,0.000000e+00,0,0,0,1.070167e-05,2.598092e-06
362,9.106238e-02,5.319523e-01,0.000000e+00,0,0,0,9.987441e-06,2.322514e-06
363,9.261335e-02,6.242718e-02,1.400652e+02,414,87,14,7.202336e-01,1.565983e-01
364,8.821904e-02,3.196400e-01,0.000000e+00,0,0,0,9.244984e-06,2.178559e-06
365,8.551954e-02,5.109098e-01,0.000000e+00,0,0,0,8.974243e-06,1.962915e-06
366,8.705626e-02,5.804477e-02,1.391612e+02,414,87,14,6.614455e-01,1.485007e-01
367,8.317138e-02,2.909465e-01,0.000000e+00,0,0,0,8.534716e-06,1.903080e-06
368,8.082395e-02,4.613401e-01,0.000000e+00,0,0,0,8.421305e-06,1.735283e-06
369,8.220033e-02,5.092503e-02,1.279536e+02,414,87,13,5.629932e-01,1.264819e-01
370,7.897479e-02,2.508323e-01,0.000000e+00,0,0,0,8.200597e-06,1.708002e-06
371,7.738609e-02,3.780610e-01,0.000000e+00,0,0,0,8.623579e-06,1.651637e-06
372,7.675214e-02,4.375676e-01,0.000000e+00,0,0,0,8.855328e-06,1.743110e-06
373,7.679240e-02,4.885861e-01,0.000000e+00,0,0,0,9.468184e-06,1.899983e-06
374,7.735598e-02,5.117365e-01,0.000000e+00,0,0,0,1.046134e-05,2.118544e-06
375,7.834182e-02,5.131129e-01,0.000000e+00,0,0,0,1.174203e-05,2.386203e-06
376,7.967065e-02,5.145326e-01,0.000000e+00,0,0,0,1.323430e-05,2.692067e-06
377,8.127983e-02,5.052395e-01,0.000000e+00,0,0,0,1.488692e-05,3.026942e-06
378,8.290306e-02,5.339038e-02,9.248158e+01,394,83,14,1.074879e+00,2.227656e-01
379,8.622512e-02,3.236853e-01,0.000000e+00,0,0,0,1.616209e-05,3.300317e-06
380,8.566538e-02,4.494393e-02,9.550159e+01,415,85,14,5.083539e-01,1.007265e-01
381,9.256022e-02,4.547253e-01,0.000000e+00,0,0,0,1.752594e-05,3.645972e-06
382,9.177556e-02,6.104589e-02,1.253288e+02,415,85,14,5.391188e-01,1.033134e-01
383,1.003551e-01,5.534745e-01,0.000000e+00,0,0,0,1.926062e-05,3.985122e-06
384,9.884344e-02,7.056695e-02,1.434772e+02,415,85,14,5.595993e-01,1.076720e-01
385,1.034939e-01,4.474241e-02,9.105077e+01,415,85,14,4.020571e-01,7.782955e-02
386,1.075860e-01,4.260153e-02,8.787624e+01,415,85,14,2.756970e-01,5.390667e-02
387,1.116231e-01,4.344064e-02,8.967563e+01,415,85,14,2.649091e-01,5.125945e-02
388,1.157735e-01,4.561675e-02,9.231071e+01,415,85,14,2.877111e-01,5.640294e-02
389,1.199685e-01,4.707718e-02,9.353436e+01,415,85,14,3.079271e-01,5.955502e-02
390,1.241095e-01,4.780459e-02,9.505772e+01,414,84,14,3.032086e-01,5.884967e-02
391,1.281295e-01,4.791868e-02,9.596194e+01,414,84,14,2.890384e-01,5.649339e-02
392,1.319961e-01,4.768920e-02,9.657377e+01,414,84,14,2.796183e-01,5.439011e-02
393,1.357039e-01,4.725015e-02,9.666536e+01,414,84,14,2.719017e-01,5.277143e-02
394,1.392261e-01,4.634774e-02,9.614923e+01,414,84,14,2.634724e-01,5.111211e-02
395,1.424763e-01,4.441130e-02,9.509606e+01,414,84,14,2.548577e-01,4.916121e-02
396,1.497580e-01,5.424094e-01,0.000000e+00,0,0,0,2.641918e-05,5.285666e-06
397,1.466860e-01,6.658137e-02,1.637023e+02,414,84,14,4.111012e-01,7.801790e-02
398,1.541802e-01,5.162892e-01,0.000000e+00,0,0,0,2.768484e-05,5.522376e-06
399,1.509270e-01,7.047290e-02,1.635168e+02,414,84,14,4.272960e-01,8.421604e-02
400,1.579963e-01,4.754717e-01,0.000000e+00,0,0,0,2.813672e-05,5.597343e-06
401,1.548807e-01,7.474953e-02,1.562853e+02,414,84,14,3.833686e-01,7.609563e-02
402,1.614463e-01,4.465597e-01,0.000000e+00,0,0,0,2.830504e-05,5.612626e-06
403,1.592871e-01,7.686105e-02,1.487846e+02,414,84,14,3.273839e-01,6.363170e-02
404,1.664172e-01,4.590249e-01,0.000000e+00,0,0,0,2.848395e-05,5.615104e-06
405,1.642496e-01,7.764199e-02,1.463990e+02,415,84,14,2.750346e-01,5.224371e-02
406,1.712701e-01,4.717221e-01,0.000000e+00,0,0,0,2.857178e-05,5.599888e-06
407,1.686737e-01,7.542342e-02,1.417409e+02,415,84,14,2.342209e-01,4.783200e-02
408,1.749257e-01,4.465796e-01,0.000000e+00,0,0,0,2.849538e-05,5.562052e-06
409,1.719208e-01,7.048488e-02,1.338408e+02,415,84,14,2.010752e-01,4.165059e-02
410,1.775690e-01,4.310167e-01,0.000000e+00,0,0,0,2.829591e-05,5.506823e-06
411,1.745557e-01,6.340134e-02,1.231728e+02,415,84,14,1.688092e-01,3.487295e-02
412,1.800680e-01,4.222244e-01,0.000000e+00,0,0,0,2.800032e-05,5.437677e-06
413,1.775957e-01,5.612516e-02,1.121197e+02,416,84,14,1.484707e-01,2.819117e-02
414,1.822873e-01,4.055139e-01,0.000000e+00,0,0,0,2.763430e-05,5.358361e-06
415,1.797674e-01,5.231941e-02,1.008084e+02,416,84,14,1.369049e-01,2.573998e-02
416,1.836243e-01,3.768563e-01,0.000000e+00,0,0,0,2.722714e-05,5.273204e-06
417,1.811456e-01,4.974782e-02,8.853404e+01,416,84,14,1.330801e-01,2.497942e-02
418,1.843869e-01,3.660763e-01,0.000000e+00,0,0,0,2.679243e-05,5.185171e-06
419,1.823585e-01,4.775894e-02,7.828319e+01,416,84,14,1.510248e-01,3.140133e-02
420,1.852908e-01,3.638729e-01,0.000000e+00,0,0,0,2.641872e-05,5.087081e-06
421,1.834293e-01,4.669827e-02,7.393351e+01,416,84,14,2.324711e-01,4.763282e-02
422,1.859754e-01,3.474021e-01,0.000000e+00,0,0,0,2.601807e-05,4.986703e-06
423,1.843026e-01,4.421431e-02,6.828766e+01,416,84,14,2.760691e-01,5.739187e-02
424,1.863570e-01,3.352675e-01,0.000000e+00,0,0,0,2.556390e-05,4.885581e-06
425,1.848723e-01,4.235888e-02,6.163340e+01,416,84,14,2.945106e-01,6.502505e-02
426,1.863927e-01,3.244210e-01,0.000000e+00,0,0,0,2.508206e-05,4.785165e-06
427,1.850484e-01,4.213232e-02,5.464479e+01,416,84,14,2.988852e-01,6.932978e-02
428,1.860557e-01,3.210664e-01,0.000000e+00,0,0,0,2.460258e-05,4.691442e-06
429,1.847713e-01,4.085499e-02,4.847079e+01,416,84,14,2.921841e-01,7.118241e-02
430,1.854135e-01,3.301752e-01,0.000000e+00,0,0,0,2.413263e-05,4.600084e-06
431,1.839796e-01,4.221198e-02,4.360358e+01,416,84,14,2.828164e-01,7.118264e-02
432,1.842457e-01,3.199064e-01,0.000000e+00,0,0,0,2.368501e-05,4.515762e-06
433,1.837575e-01,5.128859e-01,0.000000e+00,0,0,0,2.348957e-05,4.467273e-06
434,1.830619e-01,5.601504e-01,0.000000e+00,0,0,0,2.314877e-05,4.417838e-06
435,1.805983e-01,5.377477e-02,6.875789e+01,417,85,11,5.007804e-01,1.293719e-01
436,1.813225e-01,4.914719e-02,4.680971e+01,416,85,14,2.726559e-01,6.280410e-02
437,1.818564e-01,4.215288e-02,4.955124e+01,416,85,14,1.492767e-01,3.577958e-02
438,1.822774e-01,4.320365e-02,4.967122e+01,416,85,14,1.649873e-01,3.761483e-02
439,1.825538e-01,4.511094e-02,4.828790e+01,416,85,14,2.016689e-01,4.464680e-02
440,1.826414e-01,4.096451e-02,4.449157e+01,416,85,14,2.098072e-01,4.792735e-02
441,1.827640e-01,5.431745e-01,0.000000e+00,0,0,0,2.235002e-05,4.364499e-06
442,1.820459e-01,5.862936e-02,6.708887e+01,416,85,14,3.359738e-01,8.370552e-02
443,1.820886e-01,4.791061e-01,0.000000e+00,0,0,0,2.219092e-05,4.345255e-06
444,1.810154e-01,5.446595e-02,6.665242e+01,416,85,14,3.501875e-01,8.959249e-02
445,1.811204e-01,4.535936e-01,0.000000e+00,0,0,0,2.201710e-05,4.316669e-06
446,1.798156e-01,4.976681e-02,6.771250e+01,416,85,14,3.230765e-01,8.398750e-02
447,1.798585e-01,4.352113e-01,0.000000e+00,0,0,0,2.186057e-05,4.292257e-06
448,1.784280e-01,4.590280e-02,6.844919e+01,416,85,14,3.005494e-01,7.850306e-02
449,1.784334e-01,4.140860e-01,0.000000e+00,0,0,0,2.170746e-05,4.268338e-06
450,1.780514e-01,4.128200e-02,6.807648e+01,416,85,14,2.799555e-01,7.331812e-02
451,1.774219e-01,3.819293e-01,0.000000e+00,0,0,0,2.165627e-05,4.258718e-06
452,1.778642e-01,3.970358e-02,6.577719e+01,416,85,14,3.150807e-01,7.729623e-02
453,1.774559e-01,3.564556e-01,0.000000e+00,0,0,0,2.175238e-05,4.265164e-06
454,1.777651e-01,3.767037e-02,6.365226e+01,416,85,14,3.521024e-01,8.426965e-02
455,1.774320e-01,3.219163e-01,0.000000e+00,0,0,0,2.190578e-05,4.258183e-06
456,1.768614e-01,5.357742e-01,0.000000e+00,0,0,0,2.238589e-05,4.285247e-06
457,1.772462e-01,5.744112e-02,7.485580e+01,416,85,14,5.067930e-01,1.245695e-01
458,1.769029e-01,2.887388e-01,0.000000e+00,0,0,0,2.236635e-05,4.218271e-06
459,1.762831e-01,5.221747e-01,0.000000e+00,0,0,0,2.267676e-05,4.242238e-06
460,1.766921e-01,6.517982e-02,7.441414e+01,416,85,14,4.879221e-01,1.256421e-01
461,1.762920e-01,3.342842e-01,0.000000e+00,0,0,0,2.261164e-05,4.182227e-06
462,1.764077e-01,5.073512e-02,5.856074e+01,416,85,14,3.283083e-01,8.710667e-02
463,1.758984e-01,3.710066e-01,0.000000e+00,0,0,0,2.262859e-05,4.176525e-06
464,1.759204e-01,5.145228e-02,5.558268e+01,416,85,14,3.014179e-01,7.715951e-02
465,1.753847e-01,3.920890e-01,0.000000e+00,0,0,0,2.274066e-05,4.160968e-06
466,1.754032e-01,5.173177e-02,5.300007e+01,416,85,14,2.834052e-01,7.390220e-02
467,1.749882e-01,3.984498e-01,0.000000e+00,0,0,0,2.294643e-05,4.151090e-06
468,1.749407e-01,5.362880e-02,5.405815e+01,414,84,14,3.233522e-01,7.917546e-02
469,1.747992e-01,3.924599e-01,0.000000e+00,0,0,0,2.343988e-05,4.160902e-06
470,1.745867e-01,5.500925e-02,5.589613e+01,414,84,14,3.644359e-01,8.756503e-02
471,1.751661e-01,3.847014e-01,0.000000e+00,0,0,0,2.387457e-05,4.158028e-06
472,1.754494e-01,5.467576e-02,5.552592e+01,414,84,14,3.772346e-01,9.207238e-02
473,1.769566e-01,3.751002e-01,0.000000e+00,0,0,0,2.419610e-05,4.144159e-06
474,1.768479e-01,5.349812e-02,5.414632e+01,414,84,14,3.719394e-01,9.331088e-02
475,1.781320e-01,3.629563e-01,0.000000e+00,0,0,0,2.444012e-05,4.124451e-06
476,1.772566e-01,5.139637e-02,5.198569e+01,414,84,14,3.579442e-01,9.233627e-02
477,1.782557e-01,3.456702e-01,0.000000e+00,0,0,0,2.462075e-05,4.101318e-06
478,1.770567e-01,4.769470e-02,5.105838e+01,359,84,13,3.436528e-01,8.969641e-02
479,1.780630e-01,3.191311e-01,0.000000e+00,0,0,0,2.474772e-05,4.076267e-06
480,1.767968e-01,4.325272e-02,4.973339e+01,417,84,14,3.248570e-01,8.578590e-02
481,1.780323e-01,3.031359e-01,0.000000e+00,0,0,0,2.483361e-05,4.051678e-06
482,1.785924e-01,5.456043e-01,0.000000e+00,0,0,0,2.515233e-05,4.056725e-06
483,1.754898e-01,5.297813e-02,6.157565e+01,417,84,14,3.753067e-01,1.022033e-01
484,1.743408e-01,3.286420e-01,0.000000e+00,0,0,0,2.231172e-05,3.601655e-06
485,1.723357e-01,4.437171e-02,6.185413e+01,415,85,15,3.408172e-01,6.088917e-02
486,1.682719e-01,4.038035e-01,0.000000e+00,0,0,0,1.919556e-05,3.113222e-06
487,1.669618e-01,5.110995e-02,9.231382e+01,415,85,14,4.398414e-01,8.639662e-02
488,1.607359e-01,4.641499e-01,0.000000e+00,0,0,0,1.677056e-05,2.708492e-06
489,1.610305e-01,5.377746e-02,1.215751e+02,415,85,14,5.017333e-01,1.009492e-01
490,1.526661e-01,5.134995e-01,0.000000e+00,0,0,0,1.482898e-05,2.470518e-06
491,1.541587e-01,5.636781e-02,1.438312e+02,415,85,14,5.167287e-01,1.060694e-01
492,1.447536e-01,5.391600e-01,0.000000e+00,0,0,0,1.340228e-05,2.258948e-06
493,1.465729e-01,5.854101e-02,1.583120e+02,415,85,14,5.163703e-01,1.056019e-01
494,1.391987e-01,5.535418e-01,0.000000e+00,0,0,0,1.250603e-05,2.074626e-06
495,1.387219e-01,5.869049e-02,1.655619e+02,415,85,14,4.987335e-01,1.014638e-01
496,1.341783e-01,5.591675e-01,0.000000e+00,0,0,0,1.196022e-05,2.095102e-06
497,1.315495e-01,6.173307e-02,1.674803e+02,415,85,14,4.750330e-01,9.503984e-02
498,1.292685e-01,5.489885e-01,0.000000e+00,0,0,0,1.165878e-05,2.215290e-06
499,1.261159e-01,6.320226e-02,1.650674e+02,415,85,14,4.451007e-01,8.722027e-02
500,1.245410e-01,5.266108e-01,0.000000e+00,0,0,0,1.154119e-05,2.335947e-06
501,1.214735e-01,6.318653e-02,1.594062e+02,415,85,14,4.173366e-01,7.996587e-02
502,1.200569e-01,4.967855e-01,0.000000e+00,0,0,0,1.155228e-05,2.449412e-06
503,1.171160e-01,6.161427e-02,1.512804e+02,415,85,14,3.893185e-01,7.292511e-02
504,1.158596e-01,4.608932e-01,0.000000e+00,0,0,0,1.164775e-05,2.550301e-06
505,1.130881e-01,5.893078e-02,1.415160e+02,415,85,14,3.561794e-01,6.792203e-02
506,1.119916e-01,4.210633e-01,0.000000e+00,0,0,0,1.179279e-05,2.635540e-06
507,1.094139e-01,5.553132e-02,1.307366e+02,415,85,14,3.274718e-01,6.467815e-02
508,1.084864e-01,3.791630e-01,0.000000e+00,0,0,0,1.196374e-05,2.703094e-06
509,1.061558e-01,5.148330e-02,1.192463e+02,415,85,14,2.919784e-01,6.012424e-02
510,1.059924e-01,3.359604e-01,0.000000e+00,0,0,0,1.214418e-05,2.751286e-06
511,1.059400e-01,5.345455e-01,0.000000e+00,0,0,0,1.234859e-05,2.859397e-06
512,1.034665e-01,5.783656e-02,1.322932e+02,415,85,13,3.478444e-01,7.433487e-02
513,1.034139e-01,3.056158e-01,0.000000e+00,0,0,0,1.234415e-05,2.838694e-06
514,1.033657e-01,4.592260e-01,0.000000e+00,0,0,0,1.270322e-05,2.907296e-06
515,1.033202e-01,5.473822e-01,0.000000e+00,0,0,0,1.433766e-05,3.172653e-06
516,1.015578e-01,6.362239e-02,1.022007e+02,414,85,14,5.312812e-01,1.240627e-01
517,1.015072e-01,2.490592e-01,0.000000e+00,0,0,0,1.811435e-05,3.485227e-06
518,1.014564e-01,4.253042e-01,0.000000e+00,0,0,0,2.095693e-05,3.863804e-06
519,1.019935e-01,7.347798e-02,9.469483e+01,359,84,13,1.031682e+00,1.848935e-01
520,1.023189e-01,3.014175e-01,0.000000e+00,0,0,0,2.368328e-05,4.050651e-06
521,1.055316e-01,4.786524e-01,0.000000e+00,0,0,0,2.527258e-05,4.375932e-06
522,1.037321e-01,7.659370e-02,1.379407e+02,415,83,14,1.155137e+00,1.901720e-01
523,1.093917e-01,3.915523e-01,0.000000e+00,0,0,0,2.732724e-05,4.456050e-06
524,1.084682e-01,7.539758e-02,1.287575e+02,415,83,14,7.823671e-01,1.224504e-01
525,1.143600e-01,4.287483e-01,0.000000e+00,0,0,0,2.827937e-05,4.573822e-06
526,1.134708e-01,8.956096e-02,1.398241e+02,415,83,14,7.141259e-01,1.131403e-01
527,1.193062e-01,4.520015e-01,0.000000e+00,0,0,0,2.960942e-05,4.735577e-06
528,1.183112e-01,9.768671e-02,1.439456e+02,415,83,14,6.660340e-01,1.027915e-01
529,1.237932e-01,4.594834e-01,0.000000e+00,0,0,0,3.047205e-05,4.844858e-06
530,1.227084e-01,1.019881e-01,1.416070e+02,415,83,14,5.887324e-01,9.454828e-02
531,1.277587e-01,4.734551e-01,0.000000e+00,0,0,0,3.108525e-05,4.934700e-06
532,1.266399e-01,1.027133e-01,1.370813e+02,415,83,14,5.382812e-01,8.646882e-02
533,1.311583e-01,4.541999e-01,0.000000e+00,0,0,0,3.167873e-05,5.066966e-06
534,1.299597e-01,9.592730e-02,1.270422e+02,415,83,14,5.000287e-01,8.486453e-02
535,1.338400e-01,4.249082e-01,0.000000e+00,0,0,0,3.212495e-05,5.212399e-06
536,1.326009e-01,8.648710e-02,1.130162e+02,415,83,14,4.438763e-01,8.621472e-02
537,1.359125e-01,3.982183e-01,0.000000e+00,0,0,0,3.242057e-05,5.355196e-06
538,1.346038e-01,7.559614e-02,9.733990e+01,415,83,14,4.119882e-01,8.696962e-02
539,1.373744e-01,3.723337e-01,0.000000e+00,0,0,0,3.263405e-05,5.492542e-06
540,1.360552e-01,6.364890e-02,8.172157e+01,415,83,14,3.842730e-01,8.661835e-02
541,1.382701e-01,3.479252e-01,0.000000e+00,0,0,0,3.276845e-05,5.620683e-06
542,1.369119e-01,5.143865e-02,6.734925e+01,415,83,14,3.527557e-01,8.433899e-02
543,1.386782e-01,3.338362e-01,0.000000e+00,0,0,0,3.285160e-05,5.741658e-06
544,1.372967e-01,4.211867e-02,5.571385e+01,359,81,12,3.313273e-01,8.324412e-02
545,1.387020e-01,3.477034e-01,0.000000e+00,0,0,0,3.290143e-05,5.854309e-06
546,1.373129e-01,3.977805e-02,5.571145e+01,416,84,14,3.112623e-01,8.154452e-02
547,1.384612e-01,3.609368e-01,0.000000e+00,0,0,0,3.301548e-05,5.974369e-06
548,1.370541e-01,4.170928e-02,5.691291e+01,359,84,14,3.416376e-01,8.670995e-02
549,1.379578e-01,3.854688e-01,0.000000e+00,0,0,0,3.331777e-05,6.149034e-06
550,1.364839e-01,5.778418e-02,6.167183e+01,359,84,14,3.883051e-01,9.708118e-02
551,1.371028e-01,4.575961e-01,0.000000e+00,0,0,0,3.361417e-05,6.346005e-06
552,1.355904e-01,6.766866e-02,6.543973e+01,359,84,14,4.161710e-01,1.059212e-01
553,1.359375e-01,4.732145e-01,0.000000e+00,0,0,0,3.387981e-05,6.543002e-06
554,1.343918e-01,7.152008e-02,6.744532e+01,359,84,13,4.365187e-01,1.088132e-01
555,1.345093e-01,4.904101e-01,0.000000e+00,0,0,0,3.413365e-05,6.730753e-06
556,1.329449e-01,7.266086e-02,6.915723e+01,358,84,13,4.465878e-01,1.124014e-01
557,1.328833e-01,5.015495e-01,0.000000e+00,0,0,0,3.437163e-05,6.905795e-06
558,1.313241e-01,7.346672e-02,8.872300e+01,358,81,14,4.500949e-01,1.155140e-01
559,1.311300e-01,5.211523e-01,0.000000e+00,0,0,0,3.463923e-05,7.065557e-06
560,1.296079e-01,7.463586e-02,9.095730e+01,358,81,14,4.419131e-01,1.108575e-01
561,1.293172e-01,5.421815e-01,0.000000e+00,0,0,0,3.494203e-05,7.207148e-06
562,1.278561e-01,7.535712e-02,9.301736e+01,358,81,14,4.261223e-01,1.057130e-01
563,1.268609e-01,5.183273e-02,5.701328e+01,358,81,14,3.057325e-01,6.801679e-02
564,1.258454e-01,4.823489e-02,5.252451e+01,358,81,14,2.306103e-01,5.282865e-02
565,1.248634e-01,4.910821e-02,5.401370e+01,358,81,14,2.326743e-01,5.299599e-02
566,1.238646e-01,5.124477e-02,5.643066e+01,358,81,14,2.534867e-01,5.555250e-02
567,1.228253e-01,5.288860e-02,5.813541e+01,358,81,14,2.621998e-01,5.766150e-02
568,1.217467e-01,5.460274e-02,5.886419e+01,358,81,14,2.682029e-01,5.865846e-02
569,1.206332e-01,5.610788e-02,5.941258e+01,358,81,14,2.679328e-01,5.926540e-02
570,1.194919e-01,5.748403e-02,5.997147e+01,358,81,14,2.662862e-01,5.965752e-02
571,1.183291e-01,5.872828e-02,6.050251e+01,358,81,14,2.662776e-01,6.095725e-02
572,1.171472e-01,5.983508e-02,6.103171e+01,358,81,14,2.706734e-01,6.099294e-02
573,1.159526e-01,6.070316e-02,6.131664e+01,358,81,14,2.673841e-01,6.060158e-02
574,1.147541e-01,6.128359e-02,6.146466e+01,358,81,14,2.616281e-01,5.997688e-02
575,1.135578e-01,6.168413e-02,6.154543e+01,358,81,14,2.574492e-01,6.059168e-02
