iter,umax,divmax,pmax,pargmax_i,pargmax_j,pargmax_k,force_lin_sum,force_lin_max,visc_lin_max,pres_lin_max
109,1.040899e-01,2.564645e+00,4.082531e+00,12,63,40,3.634630e-05,5.251655e-06,9.956893e-07,5.338941e-06
110,1.030568e-01,2.605124e+00,4.118984e+00,12,63,39,4.240570e-05,6.134868e-06,1.006917e-06,6.202148e-06
111,1.019393e-01,2.619843e+00,4.099858e+00,12,63,39,4.840335e-05,6.773902e-06,1.019829e-06,6.815319e-06
112,1.012058e-01,2.609740e+00,4.054604e+00,12,63,39,5.456400e-05,7.476956e-06,1.033106e-06,7.489760e-06
113,1.008178e-01,2.578970e+00,4.007704e+00,12,62,40,5.971089e-05,8.317314e-06,1.050175e-06,8.299491e-06
114,1.004970e-01,2.529691e+00,3.947212e+00,12,62,40,6.490237e-05,8.760450e-06,1.071661e-06,8.716101e-06
115,1.000753e-01,2.467232e+00,3.885336e+00,12,62,39,7.303037e-05,9.258706e-06,1.098483e-06,9.186753e-06
116,9.952827e-02,2.410746e+00,3.859364e+00,12,62,39,7.968005e-05,9.662821e-06,1.131304e-06,9.683734e-06
117,9.883964e-02,2.399726e+00,3.809640e+00,12,62,39,8.583248e-05,1.071120e-05,1.166958e-06,1.069415e-05
118,9.807628e-02,2.390023e+00,3.746106e+00,12,62,39,9.434872e-05,1.234943e-05,1.207495e-06,1.229384e-05
119,9.778904e-02,2.595295e+00,3.957149e+00,61,73,33,1.008593e-04,1.292380e-05,1.250805e-06,1.282998e-05
120,9.751035e-02,2.639108e-01,4.667532e+00,61,73,33,1.188315e-04,1.480169e-05,1.296807e-06,1.468699e-05
121,9.726042e-02,3.024521e-01,4.781154e+00,25,58,34,1.225320e-04,1.465130e-05,1.350339e-06,1.450140e-05
122,9.692988e-02,3.346214e-01,5.056641e+00,25,58,34,1.311333e-04,1.487954e-05,1.406870e-06,1.469472e-05
123,9.648879e-02,3.603458e-01,5.325123e+00,25,58,34,1.373357e-04,1.543052e-05,1.464830e-06,1.501944e-05
124,9.596021e-02,3.825197e-01,5.591383e+00,25,58,34,1.420806e-04,1.662773e-05,1.524492e-06,1.617919e-05
125,9.592408e-02,4.057579e-01,5.895855e+00,25,58,34,1.490818e-04,1.786905e-05,1.585536e-06,1.737737e-05
126,9.600808e-02,4.261684e-01,6.239642e+00,25,58,34,1.517851e-04,1.884181e-05,1.650883e-06,1.830084e-05
127,9.609396e-02,4.636301e-01,6.581537e+00,25,58,33,1.645696e-04,2.157953e-05,1.716296e-06,2.105050e-05
128,9.616637e-02,5.011321e-01,6.977749e+00,23,57,33,1.688653e-04,2.173797e-05,1.784090e-06,2.144084e-05
129,9.617255e-02,5.264452e-01,7.312421e+00,23,57,34,1.785096e-04,2.419246e-05,1.845662e-06,2.368606e-05
130,9.628630e-02,5.500267e-01,7.678958e+00,23,57,34,1.781121e-04,2.585078e-05,1.907643e-06,2.521988e-05
131,9.764265e-02,5.652018e-01,8.086522e+00,24,58,34,1.788838e-04,2.681672e-05,1.965219e-06,2.614118e-05
132,9.955388e-02,5.979347e-01,8.710371e+00,26,63,33,1.871519e-04,2.956269e-05,2.022534e-06,2.887972e-05
133,1.020221e-01,6.327581e-01,9.591356e+00,18,55,35,1.937621e-04,3.286585e-05,2.100226e-06,3.217003e-05
134,1.053054e-01,6.823883e-01,1.027086e+01,18,55,35,2.037159e-04,3.617775e-05,2.173781e-06,3.549102e-05
135,1.096023e-01,7.200232e-01,1.105133e+01,18,55,37,2.040580e-04,3.960596e-05,2.232320e-06,3.884786e-05
136,1.141873e-01,7.746887e-01,1.144597e+01,19,56,30,2.035144e-04,3.712219e-05,2.273074e-06,3.632100e-05
137,1.190704e-01,8.181009e-01,1.303887e+01,19,56,31,2.160832e-04,4.265145e-05,2.309529e-06,4.188039e-05
138,1.244755e-01,8.577805e-01,1.377237e+01,19,56,31,2.193378e-04,4.597105e-05,2.332491e-06,4.521214e-05
139,1.299922e-01,9.359274e-01,1.568246e+01,18,56,37,2.114822e-04,4.579666e-05,2.312691e-06,4.502662e-05
140,1.330957e-01,1.037635e+00,1.731044e+01,18,56,37,2.235715e-04,5.312632e-05,2.352722e-06,5.233710e-05
141,1.325513e-01,1.137571e+00,1.819710e+01,19,57,31,2.323138e-04,6.058036e-05,2.412127e-06,5.978136e-05
142,1.393035e-01,1.167306e+00,1.914037e+01,18,57,33,2.032147e-04,4.898013e-05,2.333514e-06,4.814697e-05
143,1.435456e-01,1.177412e+00,2.145701e+01,18,57,34,2.296330e-04,6.115259e-05,2.349819e-06,6.035402e-05
144,1.400264e-01,1.116486e+00,1.948775e+01,18,57,36,2.274122e-04,6.333524e-05,2.370088e-06,6.250403e-05
145,1.422051e-01,1.126251e+00,2.240079e+01,18,58,32,1.990335e-04,5.636583e-05,2.314972e-06,5.550612e-05
