iter,umax,divmax,pmax,pargmax_i,pargmax_j,pargmax_k,force_lin_sum,force_lin_max,visc_lin_max,pres_lin_max
95,1.089391e-01,2.470264e+00,4.312425e+00,12,65,40,2.551239e-05,5.648102e-06,9.692247e-07,5.312882e-06
96,1.090214e-01,2.543617e+00,4.339295e+00,13,64,41,2.393284e-05,3.781003e-06,1.008914e-06,3.409777e-06
97,1.090415e-01,2.551193e+00,4.271217e+00,13,64,41,2.160958e-05,2.414641e-06,1.030695e-06,2.164119e-06
98,1.088172e-01,2.528084e+00,4.264137e+00,12,64,40,2.058993e-05,2.918198e-06,9.931009e-07,2.633594e-06
99,1.082336e-01,2.558123e+00,4.305355e+00,12,64,40,1.955155e-05,3.301784e-06,9.495370e-07,3.082805e-06
100,1.078493e-01,2.597860e+00,4.314894e+00,12,64,40,1.955917e-05,3.311946e-06,9.391527e-07,3.072274e-06
101,1.077630e-01,2.606056e+00,4.291243e+00,12,64,40,1.957093e-05,2.842374e-06,9.584445e-07,2.599595e-06
102,1.075001e-01,2.586252e+00,4.237148e+00,12,64,40,1.882903e-05,1.773744e-06,9.784559e-07,1.666657e-06
103,1.070169e-01,2.542864e+00,4.147496e+00,12,64,40,1.956351e-05,1.841273e-06,9.735199e-07,1.660045e-06
104,1.061603e-01,2.539835e+00,4.167106e+00,12,63,40,2.124726e-05,1.990871e-06,9.574101e-07,2.090071e-06
105,1.052368e-01,2.560175e+00,4.183004e+00,12,63,40,2.338863e-05,2.424418e-06,9.488786e-07,2.589062e-06
106,1.049218e-01,2.557661e+00,4.167464e+00,12,63,40,2.577907e-05,3.003092e-06,9.532357e-07,3.153236e-06
107,1.045211e-01,2.550933e+00,4.130371e+00,12,63,40,2.885071e-05,3.592807e-06,9.658298e-07,3.726404e-06
108,1.039523e-01,2.523999e+00,4.077288e+00,12,63,40,3.324525e-05,4.210624e-06,9.817193e-07,4.324560e-06
109,1.031356e-01,2.502580e+00,4.032490e+00,12,63,39,3.653331e-05,4.846591e-06,9.946593e-07,4.941596e-06
