iter,umax,divmax,pmax,pargmax_i,pargmax_j,pargmax_k,force_lin_sum,force_lin_max,visc_lin_max,pres_lin_max
86,4.197102e-02,4.069024e-01,0.000000e+00,0,0,0,8.173740e-06,1.550923e-06,1.550923e-06,0.000000e+00
87,4.077520e-02,4.876063e-01,0.000000e+00,0,0,0,9.731079e-06,2.260328e-06,2.260328e-06,0.000000e+00
88,4.062755e-02,6.958672e-02,1.668360e+02,414,85,14,1.060526e+00,3.613734e-01,1.502733e-06,3.613719e-01
89,3.845708e-02,2.666583e-01,0.000000e+00,0,0,0,1.084468e-05,2.755461e-06,2.755461e-06,0.000000e+00
90,3.732676e-02,3.560723e-01,0.000000e+00,0,0,0,7.543606e-06,1.875732e-06,1.875732e-06,0.000000e+00
91,3.637923e-02,4.215061e-01,0.000000e+00,0,0,0,9.258509e-06,2.215918e-06,2.215918e-06,0.000000e+00
92,3.547869e-02,4.824800e-01,0.000000e+00,0,0,0,1.093616e-05,2.363203e-06,2.363203e-06,0.000000e+00
93,3.528837e-02,5.399494e-01,0.000000e+00,0,0,0,1.237532e-05,2.676957e-06,2.676957e-06,0.000000e+00
94,3.518131e-02,7.070391e-02,1.798051e+02,414,85,14,1.085930e+00,3.058293e-01,1.898993e-06,3.058273e-01
95,3.323497e-02,2.487149e-01,0.000000e+00,0,0,0,1.184826e-05,2.772759e-06,2.772759e-06,0.000000e+00
96,3.235595e-02,3.167064e-01,0.000000e+00,0,0,0,7.714892e-06,1.938482e-06,1.938482e-06,0.000000e+00
97,3.171796e-02,3.512698e-01,0.000000e+00,0,0,0,9.203950e-06,2.301110e-06,2.301110e-06,0.000000e+00
98,3.154760e-02,3.806525e-01,0.000000e+00,0,0,0,1.066590e-05,2.507493e-06,2.507493e-06,0.000000e+00
99,3.145652e-02,3.849337e-01,0.000000e+00,0,0,0,1.301497e-05,2.845746e-06,2.845746e-06,0.000000e+00
100,3.137340e-02,4.075090e-01,0.000000e+00,0,0,0,1.575154e-05,3.269422e-06,3.269422e-06,0.000000e+00
101,3.129816e-02,4.155605e-01,0.000000e+00,0,0,0,1.851829e-05,3.985165e-06,3.985165e-06,0.000000e+00
102,3.123034e-02,4.121934e-01,0.000000e+00,0,0,0,2.111429e-05,4.688091e-06,4.688091e-06,0.000000e+00
103,3.130643e-02,4.000268e-01,0.000000e+00,0,0,0,2.344062e-05,5.295319e-06,5.295319e-06,0.000000e+00
104,3.170308e-02,3.811656e-01,0.000000e+00,0,0,0,2.537525e-05,5.799775e-06,5.799775e-06,0.000000e+00
105,3.255434e-02,3.570337e-01,0.000000e+00,0,0,0,2.706182e-05,6.201897e-06,6.201897e-06,0.000000e+00
106,3.377504e-02,3.289405e-01,0.000000e+00,0,0,0,2.847249e-05,6.506763e-06,6.506763e-06,0.000000e+00
107,3.499908e-02,3.249024e-01,0.000000e+00,0,0,0,2.962049e-05,6.722037e-06,6.722037e-06,0.000000e+00
108,3.621610e-02,3.369615e-01,0.000000e+00,0,0,0,3.053218e-05,6.856632e-06,6.856632e-06,0.000000e+00
109,3.741999e-02,3.517930e-01,0.000000e+00,0,0,0,3.123678e-05,6.920159e-06,6.920159e-06,0.000000e+00
110,3.860518e-02,3.696826e-01,0.000000e+00,0,0,0,3.176250e-05,6.922081e-06,6.922081e-06,0.000000e+00
111,3.976435e-02,3.870305e-01,0.000000e+00,0,0,0,3.213562e-05,6.871742e-06,6.871742e-06,0.000000e+00
112,4.089346e-02,4.038602e-01,0.000000e+00,0,0,0,3.237992e-05,6.777818e-06,6.777818e-06,0.000000e+00
113,4.198882e-02,4.201954e-01,0.000000e+00,0,0,0,3.251683e-05,6.648552e-06,6.648552e-06,0.000000e+00
114,4.305156e-02,4.360577e-01,0.000000e+00,0,0,0,3.257999e-05,6.545784e-06,6.545784e-06,0.000000e+00
115,4.416705e-02,4.748427e-01,0.000000e+00,0,0,0,3.290226e-05,6.685711e-06,6.685711e-06,0.000000e+00
116,4.526423e-02,5.228647e-01,0.000000e+00,0,0,0,3.337294e-05,6.858518e-06,6.858518e-06,0.000000e+00
117,4.287253e-02,7.018703e-02,1.614192e+02,395,83,14,3.074158e+00,9.104316e-01,4.349793e-06,9.104272e-01
118,4.600016e-02,1.654406e-01,0.000000e+00,0,0,0,2.771780e-05,5.825048e-06,5.825048e-06,0.000000e+00
119,4.530512e-02,2.269144e-01,0.000000e+00,0,0,0,1.034861e-05,2.214521e-06,2.214521e-06,0.000000e+00
120,4.907568e-02,3.393198e-01,0.000000e+00,0,0,0,1.392336e-05,3.234635e-06,3.234635e-06,0.000000e+00
121,5.219542e-02,4.604307e-01,0.000000e+00,0,0,0,2.031605e-05,3.986753e-06,3.986753e-06,0.000000e+00
122,5.422363e-02,5.501465e-01,0.000000e+00,0,0,0,2.444220e-05,4.423904e-06,4.423904e-06,0.000000e+00
123,4.972631e-02,6.282111e-02,1.788509e+02,414,85,14,8.828506e-01,1.582894e-01,3.375154e-06,1.582860e-01
124,5.405470e-02,2.342971e-01,0.000000e+00,0,0,0,2.553188e-05,4.187618e-06,4.187618e-06,0.000000e+00
125,5.475220e-02,2.693562e-01,0.000000e+00,0,0,0,2.176799e-05,4.145371e-06,4.145371e-06,0.000000e+00
126,5.573266e-02,3.306857e-01,0.000000e+00,0,0,0,2.452356e-05,4.942496e-06,4.942496e-06,0.000000e+00
127,5.627258e-02,3.728533e-01,0.000000e+00,0,0,0,2.658742e-05,5.605984e-06,5.605984e-06,0.000000e+00
128,5.640674e-02,4.091739e-01,0.000000e+00,0,0,0,2.787975e-05,6.144836e-06,6.144836e-06,0.000000e+00
129,5.633294e-02,4.285749e-01,0.000000e+00,0,0,0,2.866584e-05,6.590079e-06,6.590079e-06,0.000000e+00
130,5.609445e-02,4.355534e-01,0.000000e+00,0,0,0,2.915709e-05,6.970849e-06,6.970849e-06,0.000000e+00
131,5.580435e-02,4.356130e-01,0.000000e+00,0,0,0,2.971704e-05,7.366260e-06,7.366260e-06,0.000000e+00
132,5.544589e-02,4.295608e-01,0.000000e+00,0,0,0,3.033651e-05,7.789563e-06,7.789563e-06,0.000000e+00
133,5.500866e-02,4.178706e-01,0.000000e+00,0,0,0,3.098769e-05,8.239242e-06,8.239242e-06,0.000000e+00
134,5.449538e-02,4.027117e-01,0.000000e+00,0,0,0,3.164948e-05,8.709226e-06,8.709226e-06,0.000000e+00
135,5.391533e-02,4.010081e-01,0.000000e+00,0,0,0,3.231029e-05,9.192764e-06,9.192764e-06,0.000000e+00
136,5.328088e-02,3.963591e-01,0.000000e+00,0,0,0,3.311552e-05,9.683339e-06,9.683339e-06,0.000000e+00
137,5.260487e-02,4.055040e-01,0.000000e+00,0,0,0,3.405385e-05,1.017508e-05,1.017508e-05,0.000000e+00
138,5.190004e-02,4.307027e-01,0.000000e+00,0,0,0,3.496168e-05,1.066272e-05,1.066272e-05,0.000000e+00
139,5.117833e-02,4.553620e-01,0.000000e+00,0,0,0,3.583047e-05,1.114163e-05,1.114163e-05,0.000000e+00
140,5.045079e-02,4.792559e-01,0.000000e+00,0,0,0,3.665498e-05,1.160769e-05,1.160769e-05,0.000000e+00
141,4.972716e-02,5.021831e-01,0.000000e+00,0,0,0,3.743175e-05,1.205741e-05,1.205741e-05,0.000000e+00
142,4.901649e-02,5.239744e-01,0.000000e+00,0,0,0,3.815782e-05,1.248782e-05,1.248782e-05,0.000000e+00
143,4.832536e-02,5.479729e-01,0.000000e+00,0,0,0,3.883124e-05,1.289650e-05,1.289650e-05,0.000000e+00
144,4.760071e-02,5.231649e-02,2.754677e+02,360,81,14,3.170467e+00,1.475012e+00,6.919072e-06,1.475005e+00
145,4.707726e-02,1.617142e-01,0.000000e+00,0,0,0,3.175958e-05,8.701822e-06,8.701822e-06,0.000000e+00
146,4.822204e-02,5.465034e-01,0.000000e+00,0,0,0,2.170827e-05,4.487663e-06,4.487663e-06,0.000000e+00
147,4.934124e-02,4.720399e-01,0.000000e+00,0,0,0,2.612120e-05,5.948685e-06,5.948685e-06,0.000000e+00
148,4.954342e-02,3.817607e-01,0.000000e+00,0,0,0,2.826225e-05,7.023933e-06,7.023933e-06,0.000000e+00
149,4.892429e-02,2.887274e-01,0.000000e+00,0,0,0,3.152025e-05,7.732097e-06,7.732097e-06,0.000000e+00
150,4.772089e-02,2.417928e-01,0.000000e+00,0,0,0,3.422775e-05,8.173371e-06,8.173371e-06,0.000000e+00
151,4.614592e-02,2.733426e-01,0.000000e+00,0,0,0,3.694143e-05,8.436036e-06,8.436036e-06,0.000000e+00
152,4.435948e-02,3.129079e-01,0.000000e+00,0,0,0,3.940726e-05,8.583983e-06,8.583983e-06,0.000000e+00
153,4.247480e-02,3.576793e-01,0.000000e+00,0,0,0,4.151235e-05,8.659786e-06,8.659786e-06,0.000000e+00
154,4.057053e-02,4.444988e-01,0.000000e+00,0,0,0,4.335224e-05,8.690821e-06,8.690821e-06,0.000000e+00
155,3.958791e-02,5.257546e-01,0.000000e+00,0,0,0,4.498361e-05,9.381441e-06,9.381441e-06,0.000000e+00
156,4.193310e-02,7.120012e-02,1.992397e+02,407,84,14,2.800722e+00,5.889443e-01,7.281023e-06,5.889370e-01
157,3.760767e-02,2.449179e-01,0.000000e+00,0,0,0,4.095918e-05,9.020921e-06,9.020921e-06,0.000000e+00
158,3.691349e-02,3.172968e-01,0.000000e+00,0,0,0,2.620530e-05,5.768547e-06,5.768547e-06,0.000000e+00
159,3.654144e-02,3.133923e-01,0.000000e+00,0,0,0,3.217845e-05,7.075405e-06,7.075405e-06,0.000000e+00
160,3.612309e-02,3.404135e-01,0.000000e+00,0,0,0,3.736178e-05,7.881082e-06,7.881082e-06,0.000000e+00
161,3.561850e-02,3.956447e-01,0.000000e+00,0,0,0,4.111752e-05,9.309969e-06,9.309969e-06,0.000000e+00
162,3.504507e-02,4.647345e-01,0.000000e+00,0,0,0,4.384571e-05,1.060032e-05,1.060032e-05,0.000000e+00
163,3.442427e-02,5.379864e-01,0.000000e+00,0,0,0,4.604534e-05,1.174755e-05,1.174755e-05,0.000000e+00
164,3.582500e-02,7.338660e-02,1.854067e+02,412,85,14,2.364762e+00,8.064418e-01,8.853616e-06,8.064329e-01
165,3.271941e-02,2.682599e-01,0.000000e+00,0,0,0,4.325824e-05,1.080434e-05,1.080434e-05,0.000000e+00
166,3.199110e-02,3.578327e-01,0.000000e+00,0,0,0,3.076067e-05,7.216962e-06,7.216962e-06,0.000000e+00
167,3.147626e-02,3.839880e-01,0.000000e+00,0,0,0,3.632453e-05,8.320651e-06,8.320651e-06,0.000000e+00
168,3.091498e-02,4.319023e-01,0.000000e+00,0,0,0,4.129748e-05,9.024314e-06,9.024314e-06,0.000000e+00
169,3.072577e-02,5.029781e-01,0.000000e+00,0,0,0,4.505655e-05,9.429487e-06,9.429487e-06,0.000000e+00
170,3.059791e-02,6.676464e-02,1.700783e+02,412,85,14,1.684968e+00,3.546310e-01,8.933491e-06,3.546221e-01
171,3.312610e-02,2.820732e-01,0.000000e+00,0,0,0,4.555105e-05,1.071740e-05,1.071740e-05,0.000000e+00
172,3.027667e-02,4.067166e-01,0.000000e+00,0,0,0,3.821769e-05,8.722336e-06,8.722336e-06,0.000000e+00
173,3.154776e-02,4.627692e-01,0.000000e+00,0,0,0,4.261946e-05,1.003883e-05,1.003883e-05,0.000000e+00
174,3.354365e-02,5.272799e-01,0.000000e+00,0,0,0,4.636568e-05,1.144899e-05,1.144899e-05,0.000000e+00
175,3.397704e-02,6.747482e-02,1.619631e+02,414,85,14,1.622271e+00,5.489178e-01,9.982234e-06,5.489079e-01
176,3.655886e-02,2.720477e-01,0.000000e+00,0,0,0,4.674205e-05,1.182078e-05,1.182078e-05,0.000000e+00
177,3.181711e-02,3.827766e-01,0.000000e+00,0,0,0,3.936302e-05,8.744573e-06,8.744573e-06,0.000000e+00
178,3.277247e-02,4.448420e-01,0.000000e+00,0,0,0,4.340630e-05,9.467427e-06,9.467427e-06,0.000000e+00
179,3.408318e-02,5.139635e-01,0.000000e+00,0,0,0,4.700894e-05,1.057541e-05,1.057541e-05,0.000000e+00
180,3.489245e-02,6.426261e-02,1.582057e+02,412,85,14,1.342291e+00,3.199259e-01,1.015908e-05,3.199157e-01
181,3.714030e-02,2.774922e-01,0.000000e+00,0,0,0,4.826194e-05,1.177387e-05,1.177387e-05,0.000000e+00
182,3.408858e-02,4.136518e-01,0.000000e+00,0,0,0,4.279835e-05,1.001602e-05,1.001602e-05,0.000000e+00
183,3.577213e-02,4.921128e-01,0.000000e+00,0,0,0,4.662263e-05,1.120910e-05,1.120910e-05,0.000000e+00
184,3.664766e-02,6.195575e-02,1.431953e+02,412,85,14,1.210589e+00,3.550463e-01,1.068281e-05,3.550356e-01
185,3.901520e-02,2.684007e-01,0.000000e+00,0,0,0,4.933921e-05,1.237880e-05,1.237880e-05,0.000000e+00
186,3.560235e-02,3.982809e-01,0.000000e+00,0,0,0,4.492959e-05,1.034337e-05,1.034337e-05,0.000000e+00
187,3.720688e-02,4.890743e-01,0.000000e+00,0,0,0,4.848371e-05,1.148708e-05,1.148708e-05,0.000000e+00
188,3.808218e-02,6.246909e-02,1.452418e+02,412,85,14,1.163825e+00,3.237391e-01,1.108238e-05,3.237281e-01
189,4.032145e-02,2.741509e-01,0.000000e+00,0,0,0,5.081300e-05,1.269622e-05,1.269622e-05,0.000000e+00
190,3.727398e-02,4.128908e-01,0.000000e+00,0,0,0,4.620758e-05,1.088916e-05,1.088916e-05,0.000000e+00
191,3.878760e-02,5.001478e-01,0.000000e+00,0,0,0,4.974994e-05,1.198161e-05,1.198161e-05,0.000000e+00
192,3.955539e-02,6.233209e-02,1.421601e+02,412,85,14,1.115273e+00,3.205308e-01,1.149116e-05,3.205194e-01
193,4.165114e-02,2.657336e-01,0.000000e+00,0,0,0,5.195108e-05,1.301583e-05,1.301583e-05,0.000000e+00
194,3.853339e-02,3.962523e-01,0.000000e+00,0,0,0,4.734955e-05,1.114822e-05,1.114822e-05,0.000000e+00
195,3.986280e-02,4.828908e-01,0.000000e+00,0,0,0,5.066694e-05,1.213521e-05,1.213521e-05,0.000000e+00
196,4.058406e-02,6.101802e-02,1.373689e+02,412,85,14,1.034439e+00,2.765771e-01,1.175800e-05,2.765654e-01
197,4.251774e-02,2.700638e-01,0.000000e+00,0,0,0,5.299644e-05,1.319256e-05,1.319256e-05,0.000000e+00
198,3.996947e-02,4.157749e-01,0.000000e+00,0,0,0,4.889402e-05,1.169673e-05,1.169673e-05,0.000000e+00
199,4.131136e-02,5.160513e-01,0.000000e+00,0,0,0,5.234744e-05,1.270879e-05,1.270879e-05,0.000000e+00
200,4.199952e-02,6.528550e-02,1.462566e+02,412,85,14,1.128408e+00,3.142871e-01,1.217408e-05,3.142749e-01
201,4.402503e-02,2.875107e-01,0.000000e+00,0,0,0,5.449590e-05,1.366840e-05,1.366840e-05,0.000000e+00
202,4.101396e-02,4.293920e-01,0.000000e+00,0,0,0,4.988815e-05,1.181851e-05,1.181851e-05,0.000000e+00
203,4.232060e-02,5.323665e-01,0.000000e+00,0,0,0,5.330198e-05,1.280154e-05,1.280154e-05,0.000000e+00
204,4.301628e-02,6.768389e-02,1.498979e+02,412,85,14,1.051185e+00,2.810540e-01,1.243898e-05,2.810416e-01
205,4.504973e-02,2.922300e-01,0.000000e+00,0,0,0,5.561198e-05,1.388385e-05,1.388385e-05,0.000000e+00
206,4.245929e-02,4.433394e-01,0.000000e+00,0,0,0,5.140505e-05,1.231784e-05,1.231784e-05,0.000000e+00
207,4.374342e-02,5.429411e-01,0.000000e+00,0,0,0,5.473338e-05,1.327639e-05,1.327639e-05,0.000000e+00
208,4.430484e-02,6.860143e-02,1.472246e+02,412,85,14,1.086463e+00,3.214809e-01,1.277259e-05,3.214681e-01
209,4.628838e-02,2.836472e-01,0.000000e+00,0,0,0,5.664824e-05,1.416459e-05,1.416459e-05,0.000000e+00
210,4.310407e-02,4.248292e-01,0.000000e+00,0,0,0,5.184917e-05,1.220449e-05,1.220449e-05,0.000000e+00
211,4.372798e-02,5.478261e-01,0.000000e+00,0,0,0,5.346109e-05,1.272583e-05,1.272583e-05,0.000000e+00
212,4.365373e-02,7.167184e-02,1.508361e+02,412,85,14,6.100423e-01,1.454915e-01,1.247047e-05,1.454877e-01
213,4.394012e-02,3.460147e-01,0.000000e+00,0,0,0,5.151995e-05,1.274413e-05,1.274413e-05,0.000000e+00
214,4.197491e-02,5.362903e-01,0.000000e+00,0,0,0,4.703145e-05,1.158630e-05,1.158630e-05,0.000000e+00
