iter,umax,divmax,pmax,pargmax_i,pargmax_j,pargmax_k,force_lin_sum,force_lin_max,visc_lin_max,pres_lin_max
92,1.210477e-01,8.156600e+00,6.425524e+00,12,66,40,2.768788e-05,5.761820e-06,1.097482e-06,5.467292e-06
93,1.200120e-01,1.530297e+01,6.818085e+00,12,66,39,2.735836e-05,4.202405e-06,1.030473e-06,3.964368e-06
94,1.187693e-01,1.452827e+01,7.150520e+00,12,66,39,2.712438e-05,3.938443e-06,1.051710e-06,3.713127e-06
95,1.185165e-01,1.383574e+01,7.100960e+00,12,66,39,2.097484e-05,3.268575e-06,1.114219e-06,3.046074e-06
96,1.180962e-01,1.264543e+01,6.903341e+00,12,66,39,2.236576e-05,3.605575e-06,1.116280e-06,3.329474e-06
97,1.174345e-01,1.133464e+01,6.983724e+00,12,65,40,2.252914e-05,5.085373e-06,1.063501e-06,4.896562e-06
98,1.166039e-01,1.056541e+01,6.801306e+00,12,65,39,2.093244e-05,4.123653e-06,1.023382e-06,3.951345e-06
99,1.154937e-01,8.778882e+00,6.358993e+00,12,65,39,1.670431e-05,2.084726e-06,1.023663e-06,1.933554e-06
100,1.142852e-01,7.690644e+00,6.784236e+00,12,65,39,1.947272e-05,2.429367e-06,1.046471e-06,2.292248e-06
101,1.138335e-01,1.387019e+01,6.614401e+00,12,65,39,2.108776e-05,2.239918e-06,1.063272e-06,2.118966e-06
102,1.133780e-01,1.338134e+01,6.490875e+00,12,65,39,2.054623e-05,2.000680e-06,1.056194e-06,1.914500e-06
103,1.127295e-01,1.009773e+02,6.682950e+00,12,64,40,2.552589e-05,2.450576e-06,1.037048e-06,2.616424e-06
104,1.119397e-01,1.180661e+01,6.373367e+00,12,64,39,2.959460e-05,3.495257e-06,1.026629e-06,3.390344e-06
105,1.109059e-01,1.092974e+01,6.268464e+00,12,64,39,3.059673e-05,3.494509e-06,1.029395e-06,3.648187e-06
106,1.097002e-01,1.008637e+01,6.204817e+00,12,64,39,3.474297e-05,4.335116e-06,1.037937e-06,4.475701e-06
107,1.088514e-01,8.503585e+00,5.990832e+00,12,64,39,4.224154e-05,5.103564e-06,1.051702e-06,5.229467e-06
108,1.083630e-01,1.376985e+01,5.972955e+00,11,65,38,4.404000e-05,5.661880e-06,1.063606e-06,5.766616e-06
109,1.078176e-01,1.322096e+01,5.911673e+00,11,65,38,4.697425e-05,6.572845e-06,1.070412e-06,6.653629e-06
110,1.072452e-01,1.272336e+01,5.676050e+00,11,64,38,5.191053e-05,7.502811e-06,1.074937e-06,7.555954e-06
111,1.066379e-01,1.191908e+01,5.739913e+00,11,64,38,6.174640e-05,8.234872e-06,1.082892e-06,8.263507e-06
112,1.058635e-01,1.727414e+02,1.297059e+01,94,58,38,7.481582e-05,9.072534e-06,1.096459e-06,9.074236e-06
113,1.050541e-01,1.264211e+01,8.238381e+00,94,58,38,7.942635e-05,9.957091e-06,1.111355e-06,9.931195e-06
114,1.049208e-01,9.543095e+00,5.686991e+00,11,64,38,8.660486e-05,1.083461e-05,1.134426e-06,1.077868e-05
115,1.048151e-01,8.731031e+00,4.959951e+00,11,64,38,8.925627e-05,1.130536e-05,1.162111e-06,1.135496e-05
116,1.046364e-01,9.833995e+00,5.181514e+00,11,64,38,9.743489e-05,1.264377e-05,1.189422e-06,1.264780e-05
117,1.043371e-01,1.214585e+01,8.067882e+00,61,63,34,1.259953e-04,1.527995e-05,1.221888e-06,1.528901e-05
118,1.038531e-01,1.347455e+01,5.265813e+00,27,60,34,1.178157e-04,1.477175e-05,1.259929e-06,1.469893e-05
119,1.032854e-01,4.312461e+01,5.666175e+00,27,60,34,1.302462e-04,1.516095e-05,1.302155e-06,1.505572e-05
120,1.029008e-01,1.453496e+01,6.004575e+00,27,60,34,1.391645e-04,1.546092e-05,1.346890e-06,1.531371e-05
121,1.029951e-01,1.407300e+01,6.399121e+00,27,60,34,1.496097e-04,1.640231e-05,1.389271e-06,1.603871e-05
122,1.030961e-01,1.308681e+01,7.046155e+00,27,60,34,1.621116e-04,1.948742e-05,1.428475e-06,1.904958e-05
123,1.031109e-01,1.228376e+01,6.889724e+00,27,60,34,1.683682e-04,2.101518e-05,1.472204e-06,2.055446e-05
124,1.030053e-01,9.396782e+00,7.393835e+00,27,60,33,1.776210e-04,2.089162e-05,1.518899e-06,2.039740e-05
125,1.027925e-01,8.652964e+00,7.600068e+00,28,61,32,1.801712e-04,2.219062e-05,1.571799e-06,2.166722e-05
126,1.026826e-01,1.603961e+01,8.540398e+00,25,59,34,1.992394e-04,2.848676e-05,1.629843e-06,2.798644e-05
127,1.033164e-01,1.641018e+01,9.900115e+00,25,59,34,2.173563e-04,3.571650e-05,1.698383e-06,3.517678e-05
128,1.041225e-01,1.561656e+01,9.360543e+00,25,59,33,2.099588e-04,3.364999e-05,1.772399e-06,3.302508e-05
129,1.048338e-01,1.449339e+01,9.677233e+00,25,59,33,2.232610e-04,3.472117e-05,1.827475e-06,3.406473e-05
130,1.058132e-01,1.248068e+01,1.019105e+01,26,63,33,2.346242e-04,3.942103e-05,1.877408e-06,3.880893e-05
131,1.083285e-01,1.060302e+01,1.101951e+01,26,63,34,2.311596e-04,3.701701e-05,1.936816e-06,3.661973e-05
132,1.109326e-01,8.731060e+00,1.221997e+01,27,64,34,2.474012e-04,4.206814e-05,1.978283e-06,4.167309e-05
133,1.133757e-01,8.462286e+00,1.156934e+01,27,64,32,2.346678e-04,4.040711e-05,2.022159e-06,3.966167e-05
134,1.159379e-01,7.951837e+00,1.252719e+01,25,60,34,2.484800e-04,4.791762e-05,2.058034e-06,4.715633e-05
135,1.195770e-01,8.096666e+00,1.427123e+01,25,63,35,2.513622e-04,5.080785e-05,2.094518e-06,5.005661e-05
136,1.242500e-01,8.198156e+00,1.648932e+01,22,58,34,2.748739e-04,5.721856e-05,2.130538e-06,5.646228e-05
137,1.292731e-01,8.265972e+00,1.638308e+01,19,57,30,2.512937e-04,5.754511e-05,2.185300e-06,5.664549e-05
138,1.348723e-01,8.309593e+00,1.890954e+01,19,57,33,2.535169e-04,5.458436e-05,2.248557e-06,5.365397e-05
139,1.417764e-01,1.108686e+01,1.915635e+01,19,57,33,2.841399e-04,7.088917e-05,2.269855e-06,7.000344e-05
140,1.470908e-01,9.763279e+00,1.944761e+01,18,57,36,2.704053e-04,7.121244e-05,2.222794e-06,7.032356e-05
141,1.490630e-01,9.674850e+00,2.023786e+01,18,57,37,2.422965e-04,6.272639e-05,2.238917e-06,6.178130e-05
142,1.492677e-01,1.025097e+01,2.381071e+01,19,58,31,2.573294e-04,7.092061e-05,2.329638e-06,6.992227e-05
143,1.548307e-01,2.420879e+01,2.512045e+01,18,58,34,2.684027e-04,7.449565e-05,2.269778e-06,7.352920e-05
144,1.590086e-01,1.023311e+01,2.667585e+01,18,58,37,2.333271e-04,6.589261e-05,2.274640e-06,6.489230e-05
145,1.551779e-01,1.081001e+01,2.423783e+01,19,59,32,2.437598e-04,7.326908e-05,2.353893e-06,7.222009e-05
146,1.541839e-01,1.123685e+01,2.727050e+01,18,59,34,2.403159e-04,7.087677e-05,2.262748e-06,6.984737e-05
147,1.560302e-01,6.283445e+00,2.662029e+01,18,59,34,2.150894e-04,6.733921e-05,2.378277e-06,6.625709e-05
148,1.567934e-01,6.860743e+00,2.242241e+01,18,59,34,2.173832e-04,6.556960e-05,2.294497e-06,6.454044e-05
149,1.559061e-01,6.788960e+00,2.507590e+01,18,60,32,2.120857e-04,6.420626e-05,2.371597e-06,6.312896e-05
150,1.544210e-01,7.137890e+00,2.109562e+01,17,60,40,1.991652e-04,6.147694e-05,2.317565e-06,6.041054e-05
151,1.526847e-01,7.376413e+00,2.149690e+01,18,61,28,2.059428e-04,6.143373e-05,2.357707e-06,6.035934e-05
152,1.509359e-01,8.439398e+00,2.161410e+01,19,62,43,1.952276e-04,5.987227e-05,2.346441e-06,5.880234e-05
153,1.476191e-01,7.028046e+00,1.945578e+01,17,61,41,1.730987e-04,5.336138e-05,2.350273e-06,5.224678e-05
154,1.465874e-01,6.845798e+00,1.936681e+01,19,63,43,1.688524e-04,4.463495e-05,2.360278e-06,4.352809e-05
155,1.455947e-01,6.462021e+00,1.989431e+01,17,62,42,1.815469e-04,4.649268e-05,2.342993e-06,4.545281e-05
156,1.467162e-01,9.063721e+00,1.848716e+01,18,63,43,1.575274e-04,4.557635e-05,2.349743e-06,4.451893e-05
157,1.484510e-01,1.042448e+01,1.811188e+01,17,63,42,1.555003e-04,4.396012e-05,2.315804e-06,4.294149e-05
158,1.500141e-01,1.091905e+01,1.805451e+01,18,64,43,1.447940e-04,4.027580e-05,2.337113e-06,3.921336e-05
159,1.501045e-01,1.104343e+01,1.734423e+01,19,65,43,1.397379e-04,3.764082e-05,2.305755e-06,3.660062e-05
160,1.509541e-01,1.094227e+01,1.608867e+01,18,65,43,1.417736e-04,3.446477e-05,2.301725e-06,3.343096e-05
161,1.518264e-01,8.540583e+00,1.448264e+01,20,63,42,1.329897e-04,3.258371e-05,2.215475e-06,3.155663e-05
162,1.494874e-01,8.416271e+00,1.398763e+01,19,63,42,1.226054e-04,2.972072e-05,2.215970e-06,2.874918e-05
163,1.498973e-01,7.843390e+00,1.435671e+01,18,66,43,1.227146e-04,2.841106e-05,2.174543e-06,2.743811e-05
164,1.490162e-01,1.004769e+02,1.361067e+01,20,64,42,1.153295e-04,2.824409e-05,2.127582e-06,2.732738e-05
165,1.484822e-01,1.014073e+01,1.343654e+01,17,62,41,1.122769e-04,2.575023e-05,2.082741e-06,2.485065e-05
166,1.465239e-01,1.212415e+01,1.308485e+01,17,62,41,1.129419e-04,2.170948e-05,2.024332e-06,2.077749e-05
167,1.466344e-01,1.117910e+01,1.338779e+01,17,63,41,1.017691e-04,1.917602e-05,1.995374e-06,1.834353e-05
168,1.454110e-01,4.478789e+01,1.369576e+01,17,63,41,9.663765e-05,2.008581e-05,1.938033e-06,1.926198e-05
169,1.425740e-01,1.010708e+01,1.330407e+01,17,63,41,8.912132e-05,1.813540e-05,1.887480e-06,1.734260e-05
